"loosener down legside to start with, wide ball. Swung a fair way down too"
"gets it fuller and outside off now, thick inside edge to cover off an attempted flat drive"
"oooh, nice. Slanting it across him and the angle takes it away, defeats an ambitious drive. Not so far from the outside edge that one"
"good length on the stumps, nudged through square leg and he's off the mark"
"good length in the channel, left alone"
stump to stump on a length defended back with a straight bat
"and slips in the yorker, but the batsman does well to jam his bat down in time. Swung in late too, into the blockhole"
"nice looking shot to greet Topley, transfers weight on the front foot and leans into the off-drive to find the first boundary of the innings"
"pulls the length back and gets it on the leg stump, bunted towards cover"
"<b>gorgeous</b> Driven through extra cover for a beautiful four. Slightly overpitched, and Stirling gets a nice stride out to drive it"
"this time he opens the face of the bat rather more to beat point to his left, carving the ball to third man"
"better length and gets some movement across the batsman too, beats the outside edge. Feet rooted in place as he attempted to punch on the up"
"fuller on the stumps, defended solidly"
"slants it wide of Stirling, who has a go at the drive from around the 7th stump, gets an inside edge to midwicket"
"and mixing it up nicely, this one had the length pulled back from the full one and was on middle and leg, ends up tucking him up as he tries to clip it square"
"down the track, but Willey perhaps spotted him and the batsman ends up almost yorking himself outside legstump. The ball trickles into the gully region"
"lovely line and length, kissing the offstump almost, and whistles past the outside edge of his defensive prod"
"slightly wider outside off, left alone"
"not giving him any room, on leg and middle and he jams it towards mid-off"
"length outside off, driven to cover"
"length outside off and travelling further away, he shoulders arms to it"
"<b>beaten</b>. Off-cutter perhaps, jags away from a length to beat the outside edge as he was coming forward to defend it"
"slightly back of a length, pushes him on the back foot and he defends towards point with an angled bat"
"back of a length on off, goes back in his crease and taps it down softly towards point"
back of a length angling away from him outside off and left alone. Good comeback by Topley. <b>Maiden over</b>
"superb lines by Willey, consistently beating the bat outside off, upright seam that pitches on middle and moves slightly across to be within touching distance of the outside edge"
"a bit fuller, he mis-times his drive to mid-off"
"length on leg stump, tucked to midwicket"
