"short and wide outside off, cut straight to point"
"<b>slapped straight to deep midwicket!</b> My word did the connect on that, but it was flat and it was straight to Krunal. A length ball wide outside off, trying to get him to hit into the off side. But he's used his reach to pummel this slog sweep on the up. But it's joy for India"
<B>beaten.</b> Short and skidding straight on in the corridor. Looks to cut for the one that turns but is done by the bounce
"tossed up at off stump, soft-handed drop into the covers to steal a single"
"length and flat at middle stump, hardly a stride as he defends off the outside half of the bat"
<B>past the keeper down leg side.</b> Another straighter one but this starts leg stump and goes on with the angle
"tossed up wide outside off, drilled square off the front foot but Rohit is agile at backward point. Down quickly to stop"
"short of a length, slammed in wide outside off. Steps out and has a slash at it but that keeps going away from him and is past the bat"
"length ball down leg side, can't connect with the attempted flick"
at the stumps and poked into the off side
"<b>beaten.</b> Brings out the slower, possibly the knuckle ball. At a length and in the corridor. Looks for the big slog but that's past the inside edge"
"length on off stump, leans in and steers on the rise to mid-off's right"
"length on off stump, watchfully pushed down the pitch off the back foot"
"<b>onto the stumps!</b> Knuckle ball! Bat, pad, off stump. Once again, gets the line and length spot on outside off, in the corridor. And with that variation, he gets the batsman swinging through it too early as well. Again, trying to go leg side. But it's an inside edge and it's all very ugly by the end of it. Not for India though"
"nicely behind this. No irreverent slogging this time. Short of a length at middle stump, onto the back foot and a controlled pull to beat deep midwicket to his left"
"<b>oh beautiful.</b> One of cricket's most attractive batsmen at the moment. Length ball tossed up outside off, reaches out and just uses quick wrists to whip-drive this way over the straight boundary"
"length on leg stump, deflected into the leg side off the back foot"
"<b>falls short.</b> Tossed up wide outside off, slow and loopy. Looks to drive but he's not to the pitch. Thick outside edge falls between backward point and short third man"
""
"length on leg stump, onto the back foot to whip to deep midwicket"
"length outside off, walks down the pitch and defends to the bowler"
"length outside off, walks down again and flicks off the inside half to fine leg's left"
"length outside off, skips down to try and drive. Deflected to midwicket off the inside edge"
length and just outside off. Walks down and defends to mid-on
"length outside off, shuffles and flicks to square leg"
<B>survives lbw</b> because he's way down the pitch and outside off stump as he tries to flick this. Then gets back just in time as cover gets a direct hit in that's deflected towards fine leg
"length on middle stump, leans in and flicks to midwicket"
"<b>clears the straight boundary.</b> Just squeezes it out from the mid-riff area and pulls straight over the bowler. Goes 83 metres. Short of a length ball at off stump, not much room, but the extra pace helps"
"short of a length on middle stump, defended to point"
"<B>top edge and taken!</b> And a send off that will get much better as he gets more experience from a very awkward Saini. Short of a length at off stump, wants to cart this through midwicket but it only gets as far as about ten yards behind the stumps. Pant gets under it and holds on at shin height"
<b>bowled him!</b> Saini is on a hat-trick on debut! Short ball just outside off stump. He leaps off the floor and wants to stab this past wide slip for the single. But he's through it early and the ball is off the face of the bat and straight into off stump
<b>left alone.</b> Length and delicious outside off for the cover drive but Rovman is focused
left alone. Starts off with an offcutter. Short and wide outside off. Pollard walks in at it but it gets awkward fast. Lets it go
"short of a length on leg stump, dropped into the square leg region off the back foot"
<b>beaten.</b> Nice lift off a length there. Angled across. Rovman pokes at it and is beaten
<b>shot!</b> Shorter and wider outside off this time and he gets a half stride in and slaps this past backward point
short and in the corridor. Drops the hands and lets it go. That dips on Pant a touch as it reaches him
"<b>nicely taken by Pant diving forward!</b> The previous ball, a bouncer, dipped on him. This, a slower ball, practically needed him to lunge as soon as Powell looked to hammer this. Length and wide and climbing to kiss the outside edge. Pant goes low and forward towards his right and pouches this"
"136kph, length and slanted in to the corridor. Nervously pushed into the leg side with hard hands"
"bouncer at a leg stump line, ducks under it and lets it go"
"short of a length on leg stump, looks to flick and this raps his thigh guard"
"short and wide outside off, mistimed cut rolls out to extra cover"
"140kph, short and down leg side. Pollard is down the track as he leaves this. Not called wide"
called wide this time. Length and down leg side. Beaten on the flick after walking down
"length and just outside off, 137kph. Can only nudge this to backward point"
"short of a length on off stump, defended off the back foot"
"short of a length on off stump, opens the face and runs it down"
offcutter at a length on middle stump. Watchfully turned through square leg
"short of a length at off stump, sliced to third man"
"length outside off, nice big stride forward to drive to extra cover"
<b>nicely bowled.</b> Offcutter wide outside off at a length. Looks to drive and is beaten
"length outside off, wants to push this through the covers. Inside edge into the pitch"
"length at off stump, blocked on the front foot"
arm ball at a length on off. Defended off the inside edge
"short of a length outside off, punched to sweeper cover"
"<B>outside edge</b> dribbles past short third. Slip had come out to protect an economical over. Fuller and faster outside off, he drives from inside the line and is safe in the end"
"length on off, punched to long-off on the up"
"length on off stump, defended into the leg side"
"length on leg stump, flicked to deep square"
"short of a length outside off, chopped to backward point"
"full on middle stump, defended down the pitch"
"arm ball fired in at a length in the corridor, sliced to point"
"length on leg stump, nudged behind square off the front front foot"
"drifts in a length ball, Carlos gets well forward and defends"
"fired full, hint of turn, pushed back"
"bite off the deck, drew him forward, good ball! Stabbed away"
"length ball, pushed through quicker, punched back to the bowler"
"slower through the air, nice loop, he gets well forward and defends with the help of an inside edge"
"angled in from wide of the crease, he gets forward and defends again"
punched to long-on
"nudges it gently into the leg side for a quick single, Pant ran across to stop that"
"punched back, good stop off his own bowling"
"steps out and goes through with the stroke to clear the ropes! Straight hit. The bottom hand came off the bat as he made contact, didn't get to the pitch because Jadeja pulled it back but such is Pollard's reach and power. They need more of this"
punched to long-on
"fired full, defended back"
<strong>beauty!</strong> Drift from around the stumps followed by sharp turn to beat Pollard's feeble push. Stumping appeal that forces the square leg umpire to check upstairs. All good. The back foot was in the air for a split-second before it came down in the nick of time.
"flatter on middle, eased to long-on"
"too short, easy pickings, punched to long-on"
"appeal for lbw as he plays all around this indrifter, <strong>may have been slipping down</strong>"
"whips it a long, long way into the stands. Brute force, muscle and whatever. Just a touch too full and Pollard picks it effortlessly."
turns this back past the bowler as they scamper through
"fired full, defended back"
"fizzes off the deck, but there for the whack as it was short, Pollard has a huge swipe but misses"
"skids one back in, hurried through to beat Pollard's attempted whip, hit on the pad."
slaps this down to long-off
"shortish but there's sharp turn too, punched to cover"
works this with the angle to the man coming in from deep midwicket
"gets a thick outside edge as he looks to flick over mdiwicket, beat Dhawan at short third man instead"
"excellent catch! Brathwaite plays a flat-batted pull, was travelling but Krunal held on as he moved swiftly to his left. Spongy bounce, I thought, held onto the surface which made manufacturing the shot a bit difficult, in the end he didn't get the power he would've liked."
nearly chipped to short midwicket!
"pulled, one bounce to deep midwicket. Didn't connect"
"width outside off, reaches out to drill this to sweeper cover"
"slaps this down to long-off where Pandey fumbles, but no damage done"
"pulled but a fine catch at the boundary by Khaleel running to his right from deep square. He dropped short, Narine took him on, but didn't get the power he wanted. Khaleel nearly ran in a bit too much but recovered and then held his balance as he back-tracked."
lunges forward and stabs this full delivery
"quicker one on off, pushed back"
"bounce from length on middle, defended from the crease"
"kept low, but he manages to stay behind the line and defend"
"fired full, drifting in, kept out"
"slower length ball angling in, he walks across and flicks to deep backward square"
"leg-cutter on a length outside off, eased to point"
bails out of this slower bouncer which he looked to fetch from outside off
"mistimes this hoick to midwicket, no one there and Bhuvi was labouring behind that, two easy"
"he's clobbered this alright. Bisects deep square and deep midwicket. Slower length ball, Pollard held his shape and made proper contact"
"slower and fuller on off, defended back"
"hustles him for pace with this snorter of a short ball, <strong>rapped on the glove</strong> as he hops back"
"right into the blockhole, squeezed out"
"high full toss, mistimed to mid-off for a quick single"
"heaves this deep into the stands at deep midwicket. Waist-high nearly, Pollard was waiting for it. <strong>Yorker gone wrong</strong>"
"not enough bat on this high full toss again, squirted to midwicket"
"slash and a miss, banged in too short and way too wide. Good call"
hit hard to mid-off
"very nicely held by Kohli! India continue to march on. Looking to pull, gets it very high on the bat as this skews to the off side with the bat face turning in his hand. Kohli runs to his right from cover to pouch this"
whips to deep midwicket and refuses the single. Cottrell has more matches than runs
"squeezed to long-off, refuses to run again"
"gone! Way over deep square. Banged in short, appeared as if it got too steep for him to pull at one point but he took him on and got enough wood. Incredible hit!"
mistimes the hoick to long-on
"<b> dropped! </b> Pandey from wide long-on came in a long way and was off balance as he missed this. Tough chance, great effort. No runs taken. Pollard will be on strike"
beaten as he looks to reach out and squeeze behind point
"goes wide yorker again, Pollard beaten as he tries to guide this past short third man"
"beaten as he looks to hoick this across the line. No one appealed, except for Rishabh Pant and Kohli goes upstairs. This hit him on the full, flush on the right thigh and replays confirm this would've crashed into the top of off stump. <b> Decision overturned, given out. </b>"
"beaten for pace, excellent bouncer. Cramped for room as he took him on with the pull"
"high full toss, mistimed to cover"
backs away to pull but is beaten. Saini finishes off with a wicket-maiden and India need 96 to go 1-0 up.
"short of a length on off stump, inside edge onto pad as he looks to defend"
"length on leg stump, leans in and pokes to midwicket"
"length on off stump, dropped pitch side on the off side to steal a run"
"short at off stump, allows it to come on and steers to third man"
"<b>beaten edge.</b> Short and wide outside off, swipes away from the body and misses"
"full toss on leg stump, flicked to midwicket"
"short of a length in the corridor, sliced to backward point"
"length outside off, blocked on the front foot"
"length and wide outside off, left alone"
"length at off stump, defended into the covers"
"short of a length outside off, sliced to backward point"
"full and down leg side, left alone"
"length at off stump, punched towards mid-off"
<b>that looks plumb!</b> Out comes the salute. Dhawan with an ungainly hack across the line at a length ball. It strikes him right in front of middle and he won't bother reviewing that
"length on leg stump, defended off the back foot"
<B>top edge</b> sails over the fine boundary. That bouncer hurries onto him at the helmet and he swipes from underneath. A scene Oshane has probably seen a lot in T20s
"length at off stump, defended off the back foot"
"<b>falls short</b> of Cottrell at third man. Another short ball, this time outside off. Wants to ramp this and nearly picks the man out. He dives forward and manages to keep it to one"
"length at middle stump, defended off the back foot"
"length on middle, defended into the leg side"
"full outside off, looks to drive but that doesn't quite come on. Inside edge rolls into the leg side"
"full and wide outside off, looks to chop it behind square and is beaten"
<b>in-dipping yorker</b> at off stump. Keeps the forward stride out of the way and gets it down to third man off the outside of the bat
"full on middle stump, looks to flick, leading edge out to deep point"
"length outside off, driven on the up to extra cover"
another in-diping yorker at off stump. Watchfully defended to point
"full outside off, gets forward and flicks to long-on"
shot. Dropped short and just outside off. Makes some room on the back foot and chops it between point and short third
"<b>lbw appeal</b> is turned down. Offbreak at a length on middle stump, looks for the slog sweep and is struck on the back leg in front of leg stump. Not reviewed"
"length on leg stump, flicked to midwicket"
"short of a length on middle, punched towards long-on. Midwicket dives to his left and gets close to induce some doubt. But it's not stopped cleanly"
"short of a length on middle, punched to long-on"
"full at middle stump, plants the front leg across and tries to whip this into the leg side. Thick inside edge out to deep square"
<b>slugged</b> to the wide long-on boundary. Still not coming on and this too is off the inside part of the bat. Length ball on middle and he has to drag this
"length ball pushed across off stump, chopped on the bounce to point"
"<b>crunched!</b> Wow! That is a stunning hit on this pitch. A lofted cover drive for six. Full and wide, stride down the pitch and a full flow of the arms. Superb"
"slower ball on off stump, defended on the front foot"
"slower ball at a length on off stump, punched to mid-off"
tucked wide of midwicket
dabbed late to point
"holes out to long-on. Uncharacteristic shot from Rohit, looking to clear the ropes but didn't quite get underneath the length. This was yorker-length which he tried to belt and didn't get any power behind it, easy catch."
"swept straight to deep square! It's a first-baller. What have you done, Rishabh? Fetched it from outside off, playing against the turn, top-edged and good catch"
works this wide of mid-on to get off the mark
"hit on the pad as this breaks back in sharply, Kohli was looking to work this square on the leg side"
drilled past mid-off. In his half and he just belted that
flicks this straight to midwicket
uses the pace to run this down to third man
"slower ball down leg, rolls to the keeper"
"incoming length ball, pushed to midwicket"
"full on the pads, eased to long-on"
once again angles this down to third man
flat-bats this down to long-on
turns this to midwicket with the spin
"flicks, uppish but straight to midwicket again"
"excellent diving stop at midwicket by Hetmyer, moving swiftly to his left to stop the flick"
"slices the drive to point, Kohli struggling to force the pace. Slow surface and all that"
chops this cut to deep point
"driven through the line, beats mid-off. Sublime timing. Made such a sweet sound as he made contact. Imperious"
"arches back and runs this down to third man, didn't bounce as much as he expected though"
walks across and whips this to deep square
"slower bouncer on off, dabbed to third man again"
walks across to defend this incoming length ball back
rises with the bounce and angles this down to third man again
"welcome, Mr Brathwaite. Kohli steps out and flays this length ball over point! Opened the bat face a hint to pick the gap"
whips this full toss down to long-on
"fuller outside off, laced to deep point off the frontfoot"
"incoming slower ball, which Kohli dabs wide of the keeper and scampers a quick single"
"slower and fuller on middle and leg, wristed to long-on"
"punched on the up, one bounce to cover"
"full toss on middle and leg, whipped to deep midwicket"
"whipped one bounce to long-on. Went full again, looking to attack the stumps"
"slower and fuller outside off this time, forced off the frontfoot into the gap at sweeper cover"
"full, straight and gone! Pandey looks to drill this back past but is beaten for pace as the off-stump takes a walk. Ended up yorking himself."
"beaten for pace, gloves this pull that rolls to short square leg"
works this full ball to long-on
"fuller, tossed up on middle and leg, clipped to midwicket"
moves across to cover the stumps and punch this from off to midwicket
"fuller, doesn't get the timing right on the drive to cover"
"tossed up a bit more, comes forward and gets across to flick this to long-on"
"flattish on leg, tried to tickle it fine, takes the pad to short fine leg"
nicely driven from the stumps to long-off
hops back to get on top of the bounce and defend
nicely on top of the bounce as he turns this back towards the bowler
eases this length delivery into the off side
