"on the mark immediately making Rahmat play at a fullish length ball on fourth stump, defended to cover."
"full on middle, pushed through to long-on to get Afghanistan off the mark."
"fullish length on fifth stump at 96 kph/59 mph, not much footwork stabbing to block it to extra cover."
"full and straying on the legs, clipped to deep square leg and the captain is off the mark."
"full on the legs again, Imad struggling with his line here in the first over and it's tucked wide of midwicket."
"full on middle and leg, driven to long-on."
"touch of inswing very full almost yorker length on middle stump, driven to midwicket."
"fullish length this time wider on fifth stump, Rahmat shoulders arms."
"fullish and swinging in on fourth/fifth stump, draws Rahmat into a flat-footed drive away from his body, beaten between bad and pad."
"short of a length on fourth stump, defended on the back foot to the off side."
"good length ball on fourth stump, defended confidently with the head over the ball into the covers."
"good length ball on off stump, defended with soft hands to point. Maiden for Amir."
"fullish length ball on fourth stump, defended on the front foot to cover."
"good length ball, defended on the back foot to cover."
"fullish length ball on fourth stump, defended on the front foot to cover once more."
"good length ball, Gulbadin walks through a forward prod to point."
"fullish length on that fourth stump line again angled in, defended on the front foot back to Imad."
"fraction wider on fifth stump on a full length, enough width this time for Gulbadin to feel comfortable pressing a drive wide of mid-off. Timed exquisitely."
"full on fifth stump and almost a carbon copy of Gulbadin's drive to end the last over. Pierces the gap with glorious timing with a firm forward push wide of mid-off and Hafeez, who looks like his ankles are being weighed down with cement blocks, escorts it to the rope."
"good length ball pitching on middle and leg, defended back to Amir."
"fullish length angled across fourth stump with no swing, left alone shouldering arms."
"short on the stumps, Rahmat pirouettes to pull Amir high over midwicket. Thumping shot!"
"fullish length angled across fourth stump, goes onto the front foot to defend to cover with his head well over the ball."
"good length ball, flat-footed defense this time from Rahmat pushed out with his hands to cover."
"hello! full and wide on sixth stump at 132 kph, Gulbadin blisters this wide of mid-off."
"full on the stumps, pushed back to Shaheen who fields in his follow-through and fires back at the stumps needlessly in frustration at the first-ball loosener for four, the ball ricochets off the stumps to fine leg and they take two overthrows."
"full and very wide once more, Gulbadin reaches out a long way with his arms to flay this with a 5-iron over extra cover. Shaheen getting whacked early here after terrorizing New Zealand last match."
"<strong></strong>big nick! Or is it?! Given not out with Gulbadin driving well away from his body. <strong>Sarfaraz calls for the review!</strong> Seemed completely obvious live that he edged that ball but Nigel Llong didn't think so. Sarfaraz took an eternity to review overthinking things, i.e., was it so obvious that it wasn't an edge after all? Of course it was! Ultra-edge shows a clear spike when ball passes bat. Umpire Llong changes his signal."
"<strong>he's on a hat-trick! What a whirlwind over!</strong> Not the best ball to be fair. Full and angling down leg, should have been ticked through fine leg for four but Hashmatullah is out in front of the ball and his attempt to play it through the leg side results in a leading edge that balloons over Shaheen towards mid-off. Imad jogs 10 yards left and takes it at waist height in stride."
"yorker length ball speared in down leg, very similar to the previous ball that snared Hashmatullah but this time too far down leg and it goes past a diving Sarfaraz through fine leg to the boundary."
"full on off, driven firmly toward mid-off, Hafeez dives to his right to turn a boundary into a single."
"full on middle, defended to mid-on."
"good length ball, touch of swinging moving away from the lefty on sixth stump line, left alone comfortably."
"fullish length on fourth stump, drawn into a shot with a front foot push to cover."
"full on off, defended again to mid-on."
"fullish length on off, sounded like he smashed an inside edge into his pads. <strong>Triggered by Paul Wilson but reviewed immediately by Alikhil. </strong> And sure enough a <strong>blatant inside edge</strong> is shown on review to carom into the back pad and we've had two reviews overturned inside the first six overs."
"full and wide on fifth stump angled across Rahmat, drives away from his body with his hands and little footwork again, miscued back down the pitch."
"full on fourth stump, defended to extra cover."
"overpitched on fourth stump, sweetly timed push back down the pitch splits mid-on and mid-off perfectly to quiet a heavily partisan Pakistan crowd."
"short on fifth stump, goes for a short arm jab pull, not following through and it floats over midwicket for a pair."
"full and angled across fifth stump, Rahmat shoulders arms."
"good length ball angled across on fourth stump, guided with open hands to third man."
"fullish length on fourth stump, defended to cover."
"slower ball on fourth stump, Rahmat isn't fooled defending on the front foot to cover."
"good length ball on off stump, defended with soft hands to backward point."
"good length ball angled across fourth stump, looks to pierce the gap between point and backward point but Shadab with a superb diving stop to deny runs."
"yorker on fourth stump, stabbed out back to Amir."
"good length on middle, clipped off the back foot with soft hands rolling toward mid-on, slow enough to allow a run to spoil a maiden."
"full on fifth stump, driven straight to extra cover."
"good length ball on fourth stump, defended on the front foot to cover."
"short of a length on the hips, poor line from Shaheen and easily flicked through fine leg."
"short of a length on the stumps, goes to the back foot to clip through midwicket."
"full and angled into off stump, defended on the front foot back to Shaheen."
"<strong>beaten</strong>! Fullish length on fifth stump, draws Alikhil into a tentative prod away from his body, late on it to draw oohs from the crowd."
"full on leg stump, defended to midwicket."
"fullish length ball on middle stump, two noises on a forward prod. Given not out after a semi-stifled appeal."
"full on off stump, defended on the front foot."
"fullish length wide outside off stump, Rahmat uses his feet to chip over Imad toward mid-on."
"full on the stumps, defended back to Imad."
<b>beaten with the angle!</b> Imad slides this across fourth stump to beat the forward prod.
"starts off with a nicely tossed up one, a touch too full, clipped to long-on"
"flatter and into him from around the wicket, tucked to backward square leg"
"flatter again, the batsman skips down the track to push this to long-on"
"given some more air, and gets a bit of turn from outside off, but he rocks back and slashes through point"
"drags it down too short, which allows the batsman to cut this powerfully. Wahab on the sweeper cover fence runs around the field, but he's holding his bandaged pinky and wincing after throwing the ball."
"flatter, pushed back to the bowler"
comes on the front foot to work this to deep square leg
"pushed through fairly quick, and he jabs it away towards point"
"angled across him, quick again at 96 kph, he steers it into the off-side"
"oooh gets a leading edge. It's just gone with the angle from around the stumps, and drifts across him, he plays for the turn looking to clip but gets a leading edge that goes through point"
"<b>innovative</b>. Rahmat shows his range, gets down on one knee and scoops this over the keeper to get a boundary very fine"
"<b>leading edge goes to short cover</b>. This was also bowled at 96kph, but Imad got it to grip and hold on the pitch. Also got it to turn gently. Rahmat thought there's a straightforward single for the taking to midwicket, but found that he had brought his bat down too early, and the leading edge pops up for a simple catch"
"fuller, turned around the corner. There is no short fine leg, so they sprint back for the second. Well run"
"nicely floated up on off, and he's caught hanging back, defends from the crease"
"quicker one now, and he hurriedly chops it down towards gully"
"he's not reading him out of the hand, hanging back and playing him, so he's always seems hurried. Jabs it into the leg side"
"this time he's able to punch through cover, because the length is a bit shorter"
"tossed up, too full, and he brings out the sweep, gets it going nicely to deep square to get off the mark"
defended back towards the bowler
"fuller angled well across, he comes on the front foot to drive firmly to the man in the deep at cover"
