"back of a length at off stump, defended down the pitch off the back foot"
length and some late swing into the pads. Hurriedly brings a closed face down at it and tickles it through midwicket
"good length just outside off, tapped to mid-off on the up"
short ball at a leg stump line surprises him and he's forced to drop his front shoulder rapidly to let it go
"<b>beats the outside edge</b> as this angles in at off stump, draws him forward and then holds its line to skid past his bat"
"good length on off stump, defended on the front foot"
"back of a length on leg stump, shovelled to deep square off the back foot"
"good length on off stump, goes deep in the crease and blocks on the back foot"
"short of a length just outside off, sliced to backward point...whose demon lob clears the keeper and gives them an overthrow at midwicket"
back of a length and skidding into the stumps. Punched to midwicket off the back foot
"short of a length and in at leg stump, cops it on the thigh guard as he looks to glance"
"good length outside off, inside edge on the forward defence"
"bouncer at a leg stump line, he's forced to duck again. With his bat hanging up"
"short of a length at off stump, defended off the back foot"
short of a length on the thigh and whipped to fine leg
good length with some shape down leg side. Can't get bat on the flick
"back of a length at off stump, tapped to mid-off on the up"
"offcutter at a length, pushed outside off. Thinks about the drive and withdraws"
""
"good length on off stump, defended on the front foot"
"length on the pads, swipes across the line and loses control on the bat. Looks it has lobbed off his thigh to short fine's left but the umpire reckons there's bat/glove"
"back of a length on leg stump, punched to mid-on off the back foot"
short of a length and in at leg stump. Gets deep in the crease and tickles it past short fine where Stanikzai is positioned. He's still no 100% and won't cut this off
"back of a length at middle stump, punched back to the bowler off the back foot"
"googly, short and wide outside off. Makes too much room for the cut and is beaten"
"short of a length just outside off. Throws his hands at it, possibly looking to go through off side. But he's early on it and it thumps the inside half and flies past the non-striker"
"offcutter on a good length at off stump, opens the face and defends into the covers"
"length ball slanted across off stump, backs away and slashes at it away from the body. Beaten"
"offcutter at a length outside off, looks to punch through the line but toe-ends it wide of mid-off"
"short of a length in the corridor, strikes him high on the pad as he shoulders arm. He's struck outside the line as it angles away and there's height on this. Not out says the umpire"
"good length and in the corridor, left alone"
"<b>cover point runs backwards</b>, wobbles, and then dives to his left to hold on to this. Sharafuddin the fielder. Superb catch. Mujeeb tosses this up at off stump and Gayle is looking to go over midwicket with the angle. The ball straightens though and he gets a leading edge that hangs high over cover"
googly down leg side. Backs away to try and pull but he's beaten down leg side
"length outside off, driven on the rise to cover"
length ball on leg stump. Looks to get under it for the sweep but deflects it to short fine off the pad
"back of a length at off stump, punched to extra cover off the back foot"
"good length on off stump, pushed to cover off the back foot"
"short and wide outside off, can't get bat as he slashes at this"
short of a length just outside off with some lift off the surface. Left alone
"back of a length at off stump, defended off the back foot"
<b>is that an outside edge?</b> Certainly sounded like it! Not out says the umpire. This will be interesting on the replay. Short of a length ball outside off and he looks to punch it through cover...replays suggest it's the right decision.
"short of a length on off stump, tapped into the covers off the back foot"
oh well bowled. Bouncer aimed right at the helmet and the batsman is forced onto the floor as he looks to get under this
short of a length and thudding into the pad with some nip off the pitch. He was looking to glance that
inside edge onto boot as he reaches out a long way to drive through the covers on the up. Misses the stumps by some way though
"short of a length on off stump, blocked off the back foot"
"length on middle stump, pushed through midwicket off the back foot"
"tossed up outside off, mistimed drive back to the bowler off the front foot"
"back of a length on leg stump, punched to long-on off the back foot"
"short and wide outside off, he's still on the move as he cut this. Not properly timed but it teases the fielder and eventually beats his attempt to keep it in with his boot"
"good length and shaped away outside off, left alone"
"short of a length outside off, nicely punched off the back foot but Sharaf puts in a big dive to his right and stops with one hand"
"short of a length outside off, steered to third man's right"
"good length on middle stump, pushed to mid-on on the up"
"short of a length on off stump, lifts off the surface and gets the outside half of the bat as he looks to defend"
well played. Allows this full ball to swing into him at off stump and opens the face during contact to drill it past mid-off
"good length on leg stump, pushed to long-on from the crease"
short of a length outside off and he jumps onto the back foot quickly for a neat punch in front of cover
"full and into the pads, gets low quickly and swats it between square leg and short fine. That's a poor line and length"
"short ball on middle stump, backs away and pulls straight to mid-on"
"dropped short outside off, plenty of room for the cut and he places it past cover again. Nice high elbow and full use of the time and room he had"
"googly tossed up down leg side, looks to whip it behind square but cops it on the pad"
"short of a length at off stump, defended off the back foot"
oh yes! What a shot that is! The perfect connection as Hope gets behind this length ball outside off and clubs through the line to send it high over the wide long-on region
"back of a length just outside off, punched to extra cover off the back foot"
"short of a length outside off, steered to third man off the outside half"
"short ball outside off, he swipes from underneath it and gets a thick outside edge that lands short of third man. The batsman, bizarrely, are both ball-watching. They haven't taken a run..."
he retains strike and he's gone next ball. A loose shot. Length ball wide outside off with some lift. He looks to thump it through cover on the up and gets a healthy edge through to the keeper
"good length on middle stump, pushed to short midwicket off the front foot"
short of a length and in at off stump. Steered to short third man's right off the back foot
"good length on off stump, defended on the front foot"
"length outside off, pushed through cover off the front foot"
"length outside off, pushed to mid-off's right on the front foot"
"length on leg stump, nudged wide of midwicket off the back foot"
