"good length on middle, angling a bit away. He pokes at it, and the ball whizzes past the outside edge. <B>Nice channel</b>"
"full, on middle. Bit of inswing, and <B>driven through extra cover</b> for the day's first runs!"
"full on middle. Pushes forward at this, away from his body. Edged to point"
"<B>past the slip cordon!</b> Only one slip fielder in there, and this goes to the vacant second/third slip region. Full outside off, and he tries to drive."
length ball on off. Nudged towards point with the bat's open face
"full outside off. Sticks the bat out, and taps it to cover point"
"full on middle and leg, from the right-arm quick. Driven to mid on"
"fullish, on off. Thumped towards cover"
"<B>that's some shot!</b> In the slot, outside off stump, and <B>driven</B> through the off side!"
"good length, top of off. Nudged towards point"
"length ball, angling into his pads, and <B>flicked</b> past the waist to fine leg for four"
"fullish, just outside off. Tapped with soft hands to cover, and off they go for on"
"back of a length, outside off. Nudged away to third man off the back foot"
"<B>lbw appeal</b> on this full ball, and not given. He looks around to see if the captain/keeper want to review but they don't. Definitely angling down leg"
"good length, on off. And he slogs this to the leg side, with minimal footwork, to the fielder at deep midwicket"
"yorker length, on off. Opens the bat's face and dug away to point"
"<B>dropped!</b> Short ball, outside off. Mistimes the cut, and <B>Babar Azam</b> at point drops it. He moved to the right to take the catch, but flies off the palm"
"<B>oh my god, that's beautiful</b> and on the roof too. Length ball, wide outside off, and he stands tall before flat-batting a six over long on"
"Amir returns, from the other end. Full on middle and off. Defended"
"slower ball, on leg stump. Mistimes the flick to deep midwicket"
"slower ball, again, shorter length. Wants to pull, but then notices the lack of pace. Turns the checked pull to square leg"
"yorker length, on leg stump. He backs away, converts it into a low full toss, and thumps an inside out drive. Imad dives at cover, parries it away, and mid off cleans up"
short ball on middle. Not quick enough to trouble someone of Kamran's experience. Swivels to pull to the deep
"slower ball to end the over. Good length on middle. Nudged to cover point, and a misfield makes TKC think of taking a single. Kamran says don't bother"
"<B>debutant gets his maiden wicket</b> and Kamran will be disappointed with this dismissal. Short and wide, Kamran had backed away to make room but that forced him to reach at the ball eventually. Slaps a cut, takes a thick edge, flies to third man, who takes a sharp catch running to his left"
"slower ball, attempts the yorker. Ends up as a low full toss. Tapped to mid on"
"good length, outside off. Rides the bounce, and guides it to third man"
"back of the hand ball, lands outside leg and goes further down"
"<B>faster ball</b> and that's some nice bounce into Clarke's hands. Good length, outside off, beats TKC for pace. He misses the cut"
"<B>he strikes again!</b> Full on middle and leg. Clears the front leg and tries to clear midwicket, but mistimed. Sharjeel runs to his left, dives forward, and holds on to it."
<B>welcomed with a short ball</b> and he ducks under it. Wide given due to height
"full, just outside off. Caresses a drive, finds mid off"
"<B>lbw appeal</b> and given! And has he struck in the first ball of his spell? Full ball, on middle, and he misses the flick. Umpie was quick to raise his finger. <B>Malik thinks before reviewing</b>. This was a fullish ball, went past the bat's edge, hits the front leg in front of middle stump. Is it angling down leg? No, it isn't! Clipping the outside of leg stump...so Malik falls. <B>Zalmi in trouble</b>"
"fullish, on off stump. Defended firmly"
"fullish, just outside off. Mistimes the drive, back to the bowler"
"good length, on off stump. Defended towards cover point"
full outside off stump. Skips down the ground and slaps it over point! Races away for four
"good length, rides the bounce, and pulls to deep midwicket. Ingram doing the cleaning up. <B>PZ 39/3 after the Powerplay</b>"
works it away to the leg side
"good length, just outside off. Punched towards cover"
"full, just outside off stump. Mistimes the drive to mid on this time"
"back of a length, outside off stump. Mistimes the cut to point"
"short, wide, and he slaps this to sweeper fielder on the off side"
"<B>what happened there?</b> Another back of the hand ball, and this one loops over the batsman's head before even bouncing. Haider ducked"
"good length, wide outside off. Haider looks to clobber a flat-batted shot over mid off but misses. Free hit goes for none"
"length ball, outside off stump. Hammered to wide long off"
"another short wide ball, and this time he opts to play it behind square. Rocks back and cuts it past Sharjeel at point, who dives but misses"
