"a bit too full and outside off, Raval leans into a drive and strokes it through the covers. The ball plugs in the deep. <strong>An all-run four to open the Test series</strong>"
"much tighter from Abbas. On a good length and angling away in the channel, he shoulders arms to it"
"much fuller and nipping away in channel with the angle from over the stumps, left alone, again"
"good length and angling away, this is much closer to off stump, draws a lousy waft from Raval and <strong>goes past the outside edge</strong>"
"full and attacking the stumps, Raval inches forward and tips the ball to point with an open face"
"good length and teases off stump again, well-judged leave from Raval"
"full and put on a fourth stump, Latham ventures forward and plays it back to the bowler"
"much fuller and just a shade outside off, defensively pushed to extra cover"
"back of a length and angling away, scuttling through to the keeper. Ignored"
"no real movement in the air or off the seam. Good length and angling across off, ignored again"
"overpitched and outside off, Latham rocks forward and latches onto it. He creams a drive through extra-cover. Placed to the right of the fielder"
"Hasan drags his length back outside off, no shot this time"
"fuller than a good length and Abbas explores the channel. Raval, though, doesn't"
"full and angling across off again, finishes much wider, easier leave for the batsman"
"full and straightens around off stump, inches forward and dabs a single to the right of short extra cover. Smart running from Raval and Latham"
"on a length and attacking off, Latham's solid forward-defensive technique intervenes"
"back of a length and sliding into the pads, knocked to short midwicket"
"full and swerving into the pads, deflected off an inside edge behind square on the leg side"
"good length on off, tapped to the covers"
"shorter and angling across off, Latham gets on top of the bounce and punchily plays up to the covers"
"back of a length and straightens a wee bit on off, hangs back and pushes the ball to the off side with soft hands"
"full and probing away outside off, left alone"
"back of a length and finishes on a fifth-stump line outside off, thanks to the angle from over the stumps, left alone"
"pitched up and slanting away outside off, ignored"
"full and angling across off, no shot"
"pitched up and floating through the channel, Raval watches it through to the keeper"
"good length and angling away, finishes outside off, no shot again"
"back of a length and angling in towards off stump, can't breach through the defences of Raval"
"full and outside off, left alone again"
"full and nipping in from outside off, tight, tight leave"
"short and outside off, gets on top of the bounce and secures a single to the right of short extra cover"
"short and angling away outside off, another jabbing punch in the gap at the covers"
"back of a length and veering into the hips, catches the thigh pad and lobs to the right of the diving keeper for four legbyes"
"short on the hips, stands tall and clips to midwicket"
"back of a length and skidding away outside off, ushers it through to the keeper"
"pitched up and angling away outside off, left alone, again"
"full and holds its line outside off, no shot, again"
"full on off, forward and blocked to cover"
"back of a length on middle, hangs back and neatly clips to midwicket"
"pitched up just a shade outside off, Raval stretches out and defends to short cover"
"short on off, gets right behind the line in defence"
"short on middle and leg, defended to midwicket off the back foot"
"slides on outside off from round the wicket, forced to short extra cover off the back foot"
"full and holds its line outside off, left alone in the channel"
"tossed on middle, defended back"
"length ball on off, dead-batted"
"really full on off, driven through the vacant spaces at cover"
"looped up on off, blocked back to the bowler"
"Abbas teases the outside edge. Good length, angling in, then <strong>straightening away just enough to beat the outside edge</strong>"
"on a length and outside off, clunked to the right of mid-off"
"full and on a set of stumps outside off, Raval simply watches it through to the keeper"
"really full on off, forward and jabbed back at Abbas"
"short and slanting in at the top of off, blocked back"
"full on off, prodded to the covers"
"<strong>hint of spin for Asif</strong>. Starts outside off and breaks away, left alone"
"slides on with the arm outside off, left alone, again"
"fuller on off, presses forward and patted to point"
"pushed through outside the line of off, Latham shows more patience and lets it go"
"shorter and outside off, rocks back and thrashes it on the up to the covers"
"shortish slider, defended off the back foot"
"pitched up and outside off, driven fluently but straight to extra cover"
"<strong>Abbas finds reward for probing away outside off.</strong> After leaving such balls in the channel, Raval has a nibble at it and nicks it behind to Sarfraz. Nice and full, starts outside off, and straightens away against the angle from round the wicket, grazes the edge. The keeper does not the rest and Abbas wheels away in celebration"
"full and angling in at off stump, Kane shuffles across off and drops the ball to the leg side"
"back of a length and attacking off again, Kane ventures across off again and blocks stoutly to midwicket"
"full and largely holds its line outside off, ignored in the channel by Kane"
"back of a length and angling in at off, Kane holds his shape and defends it"
"short and spins away outside off, goes on the back foot and lashes it to the covers"
"tossed on off stump, defended back to the bowler"
"short and outside off, rocks back and punches to mid-on"
"looped up on off, really full, defended"
"back of a length and angling in at off, defended back to the bowler"
"slower through the air outside off, Latham delays his flick and strokes it away to the left of mid-on. Not a bad ball, but that has been put away"
"full and angling in at off, played back to the bowler"
"length and outside off, he lets it slide off the face to point"
"full on off, stoutly defended off the front foot"
"on a length and outside off, Kane plays at the last moment, glides to point"
"full and veering into off and middle, driven away past mid-on. The outfield is pretty slow, and the ball plugs in the deep"
"back of a length on off, defensively pushed to mid-on, and that's <strong>drinks in Abu Dhabi</strong>"
Kane ventures back and whips with the break through the midwicket region
"looped up on off, hint of turn, Kane stretches out and smothers it"
"short and spins back in on middle, Kane goes deep in the crease - precise footwork - and whips it away to right of short midwicket. Suweeet timing"
"tossed just a shade outside off, dead-batted away"
"flighted and outside off, defended off the front foot"
"shorter and outside off, Kane jumps back and punches it delightfully through the covers"
"fractionally short and outside off, Kane skips back and slaps a cut to deep point"
"short and breaks back in, finishes down the leg side, Latham goes back and searches for a flick. The ball lobs off the thigh pad to Sarfraz behind the stumps. He decides against a review, and rightly do"
"short and outside off, forced to mid-off off the back foot"
"What have you done, Latham, after putting in all the hard work to blunt the new ball? He hangs his head in despair. Floated up on off and breaks back in on middle, Latham simply chips it into the lap of Hafeez at short midwicket. So, Yasir strikes with his fourth ball"
"flat and speared in on middle, defended from the crease"
"straight ball on off, Taylor blocks it back down the pitch"
"full on off, pressed to mid-off"
"pitched up and homing in on off, defended off the front foot by Kane"
"back of a length and outside off, Kane leans back and punches to point"
"full and skidding back into Kane, he shuffles across and hastily turns the ball to short midwicket"
"short and outside off, firmly punched to short cover off the back foot"
"full, wide of the crease, nipping in and has <strong>Kane falling over the flick </strong>and pinging the pad. Is this hitting leg stump? Not given, and Sarfraz decides against a review. It seemed close. The tracker suggests it would have gone down leg"
"skidding in at off, prodded to point"
"shorter and outside off, cracked to sweeper cover off the back foot"
"tossed nicely on middle, played back to the bowler"
Kane brings his lovely wrists into play and whips a short ball from outside off to mid-on
"straight ball on off, blocked back off the back foot"
"flat on middle and leg, Taylor thrusts his bat in front of the pad and blocks to the leg side"
"good length and homing in on off, Kane gets right behind the line in defence"
"fuller than a good length and outside off, calmly bunted to short cover off the front foot"
"full on off, dead-batted away by Kane"
Kane moves back to a short ball outside off and glides it off the face to point
"full on off, blocked to mid-off"
"back of a length on off, whipped from there to mid-on's right"
"full and outside off, he cuts a one that is barely short and chops back to Yasir"
"dangled up outside off, blocked to short cover off the front foot"
"full on the stumps, pushed straight of mid-on"
"full on off, defended"
"full and outside off, breaks away, ignored"
"length and spins away outside off, stabbed to the covers"
"good length and holds its line outside off, left alone"
Kane gets on top of a short ball outside off and forces to short cover
"full and sliding in at off, shuffles across and turns to short midwicket"
"back of a length on off, a back-foot punch to midwicket ensues"
Kane shuffles across and works a full ball from off to short midwicket
short and angling into a leg-side whip to mid-on
Yasir drops this legbreak short and outside off. Taylor moves back and cracks a cut to deep point
"looped up full on off, Kane stretches forward to smother it"
"full on off, dead-batted"
"fractionally short on off, Kane gets back and threads the gap at cover with a back-foot punch"
"Yasir lobs a delicious legbreak outside off. Full and spins away, catches Taylor in the crease. He dangles his bat out, plays away from the body, and edges it to the keeper"
"<strong>another biting legbreak</strong>. Starts outside off and rips back in to catch the pad, but it is doing too much to threaten leg stump"
"pitched up and outside off, Kane transfers his weight forward and drives to mid-off's left"
"short and outside off, run away to point with soft hands"
"short and angling into the body, fended off to short midwicket"
"full and holds its line outside off, no shot"
"short and slanting in at off, Nicholls gets behind the line and defends to cover"
"pitched up on off, bunted to the covers"
"short and spins away outside off, stabbed to sweeper cover off the back foot"
short and spins into a back-foot punch to the left of midwicket
clipped off the pads to midwicket
"flatter and quicker on off, jabbed to short midwicket"
Nicholls goes back and defends a short ball on off to silly point on the bounce
"looped up on off, defended to mid-on past the left of Yasir"
"bouncer on leg stump, Kane sinks under it"
"length ball outside off, tapped into the covers"
"full and outside off, wobbles away, ignored"
"wide yorker from Hasan, Kane reaches out and jams it out with an angled bat"
"on a length and outside off, tipped into the covers"
"short on middle, blocked off the back foot"
"full on middle, dead-batted away"
"looped on off, bunted back to the bowler"
"Nicholls dares to step down the track, does not meet the pitch, but manages to hoist it in the air between midwicket and mid-on"
"full on off, played back to the bowler"
"short and spins in, the length allows the batsman to defend off the back foot"
"full and straight on middle, Nicholls stretches forward in defence"
"short and skids off the pitch outside off, steps back and scythes to point"
glanced with the break through backward square leg off the back foot
"full on off, defended off the back foot"
"tossed on off, defended back down the pitch off the front foot"
"short on off, blocked to point with soft hands"
"short on off, played back off the back foot"
"short and turning into the hips, Kane jumps back and pumps it away to the midwicket boundary. Strong back-foot whip from the NZ captain"
"short and turns away outside off, <strong>carved in the air</strong>, but to the left of backward point"
"back of a length on off, punched off the back foot to mid-on"
"slower through the air on middle, Nicholls dead-bats it away"
"dangled up outside off, driven through the line, stroked through extra cover off the front foot"
"back of a length on middle, punched back"
"short and spins in, whipped to square leg"
"tossed outside off, forward and defended to silly point"
"short and speared on off, forced back to the bowler"
"full on off, defended off the front foot"
"short and spins away outside off, Nicholls rides the bounce and guides it to point"
"straight ball on middle, played back"
"shortish and outside off, Kane strongly whips from outside off to mid-on's right. Oh man, those wrists!"
"full and sliding in on middle, defended back"
"sliding in at off again, Kane blunts it to the leg side"
"full on the stumps, flicked to midwicket off the front foot"
"short legbreak, Kane sees width, and cracks it straight to extra cover"
"Kane presses forward, opens the face, and drives with the break to sweeper cover"
Kane shuffles across off and defends a length-ball offbreak to short leg
"short on leg stump from round the wicket, pulled only as far as square leg"
nudged off the pads to the leg side
"shorter and outside off, stabbed back to Asif"
"on a length and breaks away outside off, goes back and jabs to silly point on the bounce"
"slower through the air on off, dead-batted away"
"full on middle, paddled from middle stump in the direction of fine leg"
"tossed on middle, played back"
"loopier and outside off, swept flat and hard through the midwicket region"
"short and on off, gets back and defends it back to Yasir"
swept uppishly from outside off to square leg
"on a length and outside off, sweeps flat and hard to square leg and rounds out the over"
"hangs back against the good length offbreak and whisks it through to deep square leg. While all this is happening, Sarfraz belts out, 'Come on, beta. Sabash'. #BigDaddy"
"<B>outside edge</b>, which pleases Sarfraz as he tracks it dipping and turning on the left-hander from behind the stumps"
a lot more revs on the ball and it hits a good length outside off and turn sharply into the keeper's gloves. Good leave from Nicholls in the end
"goes back, waits on the slow turn and then flicks it to square leg"
"goes into the left-hander, a little like the doosra. Nicholls plays it off the pitch as he hurriedly nudges it into the leg side"
draws him forward outside off - such lovely loop on the ball - Nicholls blocks into the covers
"<B>wallops short leg</b>! Man down! It's Imam, who's only just recovered from an injury sustained in the one-day series. Dangerous position to field, especially when a legspinner drops it short and a batsman like Kane Williamson is around. Such a good back foot player, plays a violent sweep shot but the ball thwacks the inside of Imam's left thigh. Gonna bruise up big time, but he's up and about and walking it off now"
"shot! He's picking length so wonderfully well in this innings. And that's really the reason for him looking so assured. Yasir pitches it short, Williamson is already back and lying in wait with the cut shot"
"loops it up on middle, Nicholls covers it well"
"<b>appeal for a catch at short leg</b> but this legbreak - a dangerous one, turning sharply past the inside edge - leaps off the front pad"
"ratchets the pace up, but still manages to keep the length nice and full. Nicholls keeps it out"
"<B>lovely bowling</b>! And the chorous around the batsman confirms it. Yasir gets a big-spinning legbreak to dip just in front of the batsman, already committed to the forward defensive. The inside edge goes to short leg. A little more bounce and it would have been curtains"
steps away from the offbreak on and around off stump and cuts into the covers
slinks deep in his crease to a tossed up ball too and turns it to short leg
stays low to pull the short ball on leg stump to long leg
"<b>squares himself up</b> as he recognises the turn on this delivery, pushed through on leg stump and darting over, looking for the outside edge"
"full on middle, defends"
hammers it away to the square leg boundary - the sweep shot comes to Nicholls' rescue. The ball from round the wicket keeps drifting in and he uses that to his advantage
"neat little late cut, but it looks like he hasn't waited long enough to get runs"
reaches out to the tossed up ball on off stump and calmly steers it to cover
tosses it up outside off and Nicholls does well to get to the pitch and smother the turn
"brings out the sweep, confident that he won't be lbw with the bowler coming round the wicket, pitching the ball outside off"
goes back to protect his stumps against a good length legbreak
"quick and short, Nicholls moves back and across to work it to square leg"
"good length, outside off, no shot"
<b>big turn</b> as he pitches it on a good length on middle and surprises Williamson.
gets forward to a tossed up delivery on middle and blocks
