"yorker on leg stump, jammed back to the bowler"
"good length on middle stump, chipped to long-on on the rise"
shot. Full ball on leg stump and he gets down early to ramp this behind square with great connection
dropped short and down leg side. Swivels and pulls to find short fine on the bounce
<b>huge!</b>  Goes one level higher on the ramp from before and nails this. Carts it over square leg after getting down on his knee
"full on leg stump, flicked to deep midwicket"
"clears the square leg boundary again. This there's a fielder there, but he gets it well to his right. Short of a length ball angled in at him and he swivels on the back foot to lift this sweetly"
<b>holes out to deep midwicket this time.</b> Pollard is quite square in that position. Dean goes for another pull but his top hand comes off the grip and he's ended up lobbing this up for an easy catch. Another back of a length ball on middle stump and the option finally fails for Dean
"full on middle stump, defended back to the bowler on the front foot"
"back of a length in the corridor, defended on the back foot"
"good length on leg stump, nipping away to hit him on the back thigh guard as he looks to flick. Appeal for lbw is turned down"
"good length on leg stump, deftly tapped through midwicket to steal a second from deep square leg"
"good length on middle stump, defended on the front foot"
"short of a length just outside off, flays at it and gets a thick outside edge out towards third man"
"good length and slanted across off stump, left alone"
<b>beats the inside edge</b> and the keeper can't collect cleanly either to his right. That nips in after appearing to angle across the left-hander and continues to move in through the air after beating the inside edge on the forward block
"good length on middle stump, defended down the pitch from the crease"
"short of a length just outside off, punched to mid-off's right"
"back of a length on middle stump, clipped through midwicket on the up"
"full on middle stump, pushed to mid-on on the front foot"
"back of a length on middle stump, tucked to deep midwicket on the rise"
back of a length on leg stump. Clips it between deep square and deep midwicket this time. They come back for the two as the relayed throw comes in
"good length just outside off, punched to mid-off from the crease"
"<b>outside edge</b> for four through the cordon. Offcutter grips and rises for Tremain, and climbs over the batsman's attemped slap on the up through off side"
"overpitched on leg stump, flicked with some timing. Dribbles through midwicket and Pollard with an uncharacteristically lazy fielding attempt running to his right at deep square. Plonks his boot at it instead of going with his hands and can't stop it"
"good length on off stump, tapped to sweeper cover on the up"
"back of a length outside off, mistimed punch to mid-off on the up"
overpitched on off stump and driven to mid-off
struck on the thigh guard again as he closes the face on this ball lifting up at him from a middle stump line
"full toss wide outside off, looks to drive it through extra cover but it comes off the inside half as he was reaching too far away. Still manages to pierce the bowler's fielding attempt and roll down to the long-on boundary"
"offcutter, floated up on off stump. Looks to drive with the turn through cover. Comes off the inside edge for a single to long-on"
full and swinging in late at the pad. Hurriedly squeezes this between deep midwicket and long-on to come back for the second
slower ball outside off again. Drives to mid-off's left and the awkward bounce induces a fumble that allows them an easy run
"offcuter on a length at off stump, pushed to mid-off on the up with soft hands"
"shot. Drilled through the covers. A regular paced full ball from Bravo this time, just wide enough outside off for him to open up the arms and pierce the infield"
"slower ball, looped in full at middle stump. Tapped into the open midwicket region"
good length and in at off stump. Solidly blocked down the pitch
full ball very wide outside off. Swings his arms at it and is beaten on the outside edge
"short ball in the corridor, hangs deep in the crease and pummels it between long-on and deep midwicket. Was an offcutter and he had time to gather all his power"
sweetly timed square drive. Full ball outside off and this is a gorgeous shot with the weight moving into the ball and wrists adjusting late. Will get only one to sweeper cover's right
