"<b>a peach to begin.</b> Squares Tamim up with a raging outswinger, full and outside off stump"
"length and curved away from the corridor, blocked on the front foot"
"<b>slashed over point!</b> With some gusto. Boult drops it short outside off, Tamim springs onto that and doesn't bother keeping it down. Lovely start to his tour"
"length and into leg stump, nudged behind square on the leg side"
"length ball pushed across the corridor, left alone"
"length in the corridor, blocked on the front foot"
"length ball in the corridor, solidly forward to defend into the leg side"
"length on leg stump, leans into that and closes the face at the perfect moment to flick this past square leg"
"length and just outside off, defended on the back foot"
"short of a length at middle stump, tucked to square leg's left with soft hands to steal a run"
"short of a length and rising in the corridor, left alone"
"length in the corridor, left alone"
"<b>squares him again and nearly takes off stump!</b> What a delivery that is. Tamim's done superbly to not get an outside edge on that, but to be honest, he had no chance. This swung away starting from middle and off and he closed the face on it"
"length and some shape away from off stump, steered to third man's left off the front foot"
"length and across off stump, leans in on the front foot pat, gets it through the covers"
"full and shaped into off stump, just enough to encumber his attempted cover drive. It comes off the inside part of the bat and rolls out to cover"
"bouncer a bit too short, he ducks to let it go"
"<b>spits past the outside edge.</b> A length ball in the corridor, looks to defend close to the body but that seams and rises steeply"
"length at off stump, defended down the pitch"
"good length on leg stump, looks to flick, deflected off his thight"
"short of a length outside off, handsome punch off the back foot, straight to point"
"short of a length outside off, pulled to fine leg's left, nice swivel and a roll of the wrists"
"short of a length in the corridor, gets on top of that and whips to square leg"
"good length and in the corridor, blocked on the front foot"
"good length outside off, leans in on the front foot, thick outside edge down to third man"
"<b>this looks plumb!</b> And Tamim walks off. Full and straight, the same delivery, on line, that he's been swinging away from Tamim the first ball of his last two overs. This one goes straight on with the angle and pins him in front of middle as he looks to flick from the corridor - which is where the ball had been swinging to the last few instances. This is either a genius set up or natural variation coming into play. With Boult, you could bank on the former"
"length and into the stumps, clipped to midwicket from the crease"
"full outswinger in the corridor, defended into the covers"
<b>taken at cover.</b> That is soft from Soumya. Short of a length and rising in the corridor. Hardly any room for the slash that he's attempted. It gets big on him and lobs up for Conway who takes a few strides backwards to hold on. A promising start has been wrecked in this over
"short and rising at the throat, defended into the pitch with the bottom hand off"
"good length and curved down leg side, a stunning one-handed take from Latham"
good length and threatening to shape back into the corridor before it holds its line to beat his forward defence
"<b>dropped at first slip.</b> Latham's right arm has unsighted him. Length ball holds its line at off stump, looks to defend, big edge headed straight to slip. Latham goes one-handed and can't get a touch on it. Mitchell can't get his hands around it"
"length outside off, jabbed into the off side"
"<b>kicks up</b> from off stump and short of a good length, hurriedly off his glove into the leg side"
"length and into off stump, defended on the front foot"
"full and just outside off, half a stride out and opens the face to get this drive past cover. Neesham pulls it in with a slide, running back from point"
"good length outside off, blocked on the front foot"
"good length and slanted across the corridor, leans in and opens the face to run this between point and cover"
"length on off, defended down the pitch"
"good length on middle stump, defended off the back foot"
"length on leg stump, pushed into the leg side on the front foot"
"good length on off stump, solidly defended on the front foot"
"short of a length at off stump, defended to point"
"full and at off stump, tapped back to the bowler on the bounce"
"short of a length and bobbling away in the corridor, left alone"
short of a length and jagging back in. Big appeal for <b>catch behind</b> but that has come off the thigh guard
"<b>an lbw appeal</b> this time, Rahim is trapped in the crease to an incoming delivery. In front of off but that is climbing above"
"length and into the stumps, looks for a drive, hard hands. Thick inside edge towards fine leg"
"oh gorgeous. Short of a length at middle stump, onto his toes and gently tucked in front of square leg from his hips"
"length outside off, left alone"
<b>jumps past the outside edge.</b> It's a tough life so far today for Rahim. Length ball jumps up and he chases with his hands
and again. Short of a length and rising. Withdraws the bat late this time
"good length and in the corridor, left alone"
"short of a length across the corridor, left alone"
"short of a length at off stump, defends a tad aerially off the back foot. Down towards third man"
"<b>just short of second slip.</b> Good length at off stump, defends with soft hands as this straigthens"
"length and wobbly in the corridor, pushes hard on the drive, thick outside edge to third man"
"length and in at middle stump, thick inside edge into the leg side as he takes his bottom hand off the bat"
"full and honing in at off stump, mistimed drive into the covers"
"short of a length outside off, drops the arms to let that go"
"good length on off stump, defended solidly on the back foot"
<b>swished past point.</b> Overpitched and wide. Liton goes with his hands and slices at a catchable height. But it is between cover and point
"yorker length outside off, beaten as he looks to chop that square"
"full and into middle stump, uses the angle to pat this wide of mid-on. Boult dives to the right to keep that in the circle"
<b>beaten.</b> Goes chasing as this jags away from outside off. Was looking to defend for the angle into him
"<b>oh beauty.</b> Slams it at a length in the corridor, angled into Rahim but holding its line to beat the outside edge"
"good length and cramped at off stump, defends late <b>and nearly onto the stumps.</b> That bounces away from off"
"short-arm pull over the leg-side infield. Short of a length and slanted into him, doesn't look to keep the pull down, but it's only a chip in the end"
"length and wide outside off, left alone"
"overpitched on leg stump, can't get his drive wide of mid-on"
"short of a length and wide outside off, left alone"
<b>past the edge.</b> Straightens after landing at a length in the corridor
"full at middle stump, driven straight to mid-on"
"length and into leg stump, dropped into the leg side off the front foot"
short of a length and climbing in the corridor. Caught inside the line of this on the back foot
