"starts off with a gentle loosener on the pads, Amin laps it up and glances it fine of long leg"
"back of a length and angling in at the top of off stump, Amin's back-foot defensive intervenes"
"pitched further up and outside off, Amin strides out. He checks his drive and pushes it up to extra cover"
"back of a length and veering down the leg side again, grazes the thigh pad and rolls away fine past the keeper. Sanga had to endure a bad bounce too. Re-set the radar, Mr.Irfan. Okay replays suggest no contact with the pad. Five wides. Bonus runs for Quetta"
"good length on off stump, Irfan brings the batsman forward into a <strong>uppish drive to mid-off</strong>"
"good length on off, forward and scooped to mid-on hanging back for one"
"back of a length and speared at off stump, Watson plays late, and runs a single down to deep third man"
both the left-arm quicks aren't getting their lines right. Tanvir now slides a length ball down the leg side as Watson flicks and does not touch it
"dug in shorter on off, Watson stands tall and punches crisply but can't get it past extra cover. The ball is coming onto the bat nicely in Sharjah today"
"on a length and outside off, Watson drives it on the up but straight to mid-off inside the circle"
<strong>short and hits the bat hard</strong> as opposed to bat hitting ball. The ball rolls away to cover
"<strong>slower cutter, keeps low</strong>, thigh-high ball. Watson does not read the change-up. He slogs and misses, wearing it on the body"
<strong>Smashed over the square leg boundary</strong>. Chest-high short ball just outside off - sits up to be hit - Watson obliges and smites a pull into the stands
"back of a length on middle, Watson rises on his toes and stabs the ball straight to extra cover"
"short and rushes the batsman into a pull, hurriedly swatted away to deep square leg off the back foot"
"Watson rides the bounce of this short ball outside off, tips it to the cover-point region for an urgent single"
"short and outside off, Amin sizes up the bounce and rides a single down to third man. Neatly done"
"just short of a good length and outside off, Watson is a touch early into the pull and drags a inside edge that flies over the stumps"
"neither full nor short. In-between length from Irfan, and he generates extra bounce to hit the top of the bat"
"good length and angling across off, gentle little dab with the angle to backward point"
"back of a length and outside off, punched through the line but straight to short extra cover"
"short and attacking the stumps, drop and run to mid-off"
"hint of width, Watson stands up tall and cracks the ball straight to backward point"
Watson stays leg-side of this back-of-a-length ball and smears it to short extra. The ball bursts through the hands of the fielder
"Tanvir has Amin holing out to Irfan at deep third man. Good length and put outside off, Amin aims a low-percentage slog across the line and only sends a thick outside edge to Irfan in the deep. Dolly catch"
"back of a length and angling away outside off, opens the face of the bat and secures a single to deep third man"
