good length and pushed well down leg side. Sarfraz parries to fine leg with a one-handed dive
"good length and pushed across off stump, defended on the front foot"
"short of a length and pushed wide outside off, tapped into the covers off the back foot"
"good length and swung away from off stump, sliced on the up to point"
"good length, swinging away from outside off. Looks to drive on the up and is beaten"
good length and shaping away from off stump. Jabs from the crease and gets a thick outside edge to third man
"full inswinger coming in at off stump, driven firmly on the up to mid-off"
"full and wide outside off, some swing away, but nothing bothersome. Follows it with his hands and thumps it wide of mid-off"
"full and swinging away, wide outside off again. Plenty of room. Reaches out and slices over point"
"good length and swinging away outside off, skews it to third man off the outside half as he looks to drive on the up"
"back of a length and in the corridor, left alone"
"full and swinging down leg side, looks to flick, can't get bat"
"full inswinger on off stump, driven firmly back at the bowler who fields on the bounce"
"good length and just outside off, drives on the up with an angled bat. Finds cover"
swipes it past square leg. Steps out and doesn't allow it to swing. Reaches it on a good length in front of off stump and swings across the line. Skids off the inside edge to the square leg boundary
"full and wide outside off, beaten on the outside edge as he looks to drill this on the up"
"128kph, short and wide outside off, stands tall and punches on the up between cover and extra cover"
"good length and angled in at off stump, dropped pitch side into the off side and they steal a single"
"<b>there it is.</b> The classic Guptill lift over the bowler. It's overpitched on a middle stump line, he brings the full, clean swing from under it and with a full face, sends it sailing over the sightscreen"
"good length and into the pads, flicked to midwicket on the up"
"good length and swung away outside off, left alone"
"<b>outside edge but no second slip</b> in place. There was a fielder there last over, who is now at extra cover. Outswinger from Raees at a length, wafts on the up and he's safe"
<b>clears backward point</b> with a powerful swing outside off. Raees bowls a length one with lots of width and he flays this high to Shadab's right
"overpitched outside off, drilled gorgeously with a full face but mid-off does superbly to get the dive in to his left and stop that"
"short of a length just outside off, dabs it in front of point and gets a loud, confident call of yes from Munro"
"short of a length just outside off, defended on the back foot"
"whew. Overpitched on middle stump, clears the front leg and crashes it past the non-striker"
"good length on middle stump, tapped on the up to midwicket's left"
"offcutter on a length, just outside off. Leans in nicely and pushes into the covers with soft hands"
"back of a length wide outside off, chopped to point on the up"
"full inswinger on middle stump, drives straight to mid-on"
"good length and shaping in at leg stump, bunted on the up to mid-on"
"short of a length and angled wide outside off. Drives on the up from above waist height and doesn't time it, but it dribbles past extra cover and they pick up three by the time mid-off can reach it"
"short of a length and slight swing away outside off, defended into the off side"
"they've stolen a second from third man. Length ball outside off, opens the face and runs it to third man's left. It's not a big ground. Sarfraz unhappy with his fielder"
"short ball slanted into the body, he stands tall and uses the angle to pull it to the long leg boundary. <b>That's fifty for the opening stand</b>"
"<b>top edge</b> taken safely by mid-off who pedals backwards. It's a length ball outside off that holds its line. He looks to slog across the line and is not close to the pitch of this. Goes high in the air. Mid-off and mid-on are both under the path of this. Neither of them has called by the looks of it, but the mid-on fielder withdraws and allows Nawaz to complete his catch"
"back of a length outside off, punched on the up to cover"
"length ball tossed up on off stump, defended on the front foot"
"back of a length and in at leg stump, pushed to mid-on from the crease"
good length and coming in at middle stump. Straightens and he defends off the outside half
pushes a length ball down leg side and he stands deep in the crease to tickle this fine. Possibly off the thigh guard
"good length at off stump, defended on the front foot"
"good length and pushed in flat on leg stump, defended on the front foot"
"lovely shot, but he can't beat Raees in his follow through. Short of a length outside off and it's a well-timed punch on the up, full face of the bat, from the back foot"
"short of a length at off stump, tapped into the covers off the back foot"
"good length and just outside off, pushed on the up to extra cover"
"short of a length at off stump, punched back to the bowler on the up"
nicely carved. This is a length ball coming into the corridor from around the wicket. Not a lot of room but he uses the wrists to punch between point and cover
"good length outside off, opens the face and runs it down to third man"
"short of a length at off stump, punched to extra cover off the back foot. Fumble from the fielder and a mix up between the batsmen, before they choose not to go through with the run"
"floated up on a length, wide outside off. Puts in a big stride and caresses this through extra cover"
"good length on off stump, defended on the front foot"
"good length on leg stump, pushed into the leg side off the inside half as he looks to defend"
"good length on leg stump, defended into the leg side"
"good length and in at leg stump, top-edge on the attempted sweep. It lands safely in front of deep square"
"full and into the pads, plonks the front leg across and clips it wide of mid-on who puts in a dive to his right"
"good length and nipping into the corridor, defended on the back foot"
"short of a length just outside off, stands tall and punches to mid-off's right"
