moves away on a good length from Shahzad. Some movement first up for Usman
"<b>Loud shout</b> They've gone for the review. And it's a <b>no-ball</b>! That will not make Pakistan happy. They took time to go for the review because the left-arm pacer from over the wicket, there is always the danger of pitching outside leg. It was marginal, moved in and hit Shahzad on the pad. But he'll have a free hit now"
clears his back leg to give himself room and crashes the free hit through the covers for four. Salt into Usman's wounds.
keeps angling it away and Shahzad gets an outside edge that flies down to third man
goes straighter this time and is tucked away off the pads
goes a bit wider and angles it across once again. Left well alone by the batsman
"left well alone again. angled across, pitches outside off and going further away"
"full and straight, punched to cover"
"hint of a movement back into the batsman, and he punches it back"
"wider outside off and he goes for it hard, only manages to slash it down to third man"
"on a length and across the batsman, who stands tall and punches to cover"
"fuller and on the stumps, he doesn't get hold of the drive and it rolls off the inside edge towards mid-on"
in the driving length on off and he steers it to a squarish third man
back of a length on the stumps and pushed back
"goes fuller that time and driven from the crease, but straight to mid-off"
"full and straight once again, punched back to the bowler"
"moving across the batsman, who gets behind it and pushes it into the covers"
"<b>in the air, but safe</b> goes for a cross-batted heave, but the ball was nowhere near short enough for that. length ball on stumps, and he just gets a top edge that falls in the vacant area between mid-on and mid-off"
"<b>shot of the day so far</b> in the slot to be driven outside off, and he leans into a sublime cover drive, sending the ball purring to the fence"
"length ball on stumps, defended back to the bowler's right"
"strays on the pads that time, and is clipped to square leg"
"<b>beaten</b> got the length and movement perfect there, it pitched and moved away while bouncing a bit. Beaten all ends up"
gets it to bounce into the thigh pad from a length and the ball trickles away towards fine leg
"goes fuller that time and is driven, but straight to cover"
"good length and bouncing again, he stands tall to punch but only gets an inside edge that trickles on the on-side"
comes forward a bit late and pushes it into the covers
"given some room outside off and he rocks on to the back foot to slash it, but that's fielded well at point, with Imam tumbling to his left"
"digs it in short, but the ball doesn't bounce as much, allowing the batsman to steer it to third man"
"<b>goes through the batsman</b> short of a length and he tries to swivel back and pull, but can't get any bat on it. Thuds into his body on the way to the keeper"
"back of a length again on offstump, this time he stays back and lets the ball come to him, guiding it to third man"
bowls into the batsman who tucks it towards midwicket comfortably
"short outside off, he manages to punch it back down"
length ball on the stumps and defended back
"stays on the back foot to try and cut it, but can't get past point"
"he's not giving Shahzad room, so the batsman is trying to move around a bit. But Shaheen's on point and Shahzad can only punch it to the fielder at cover again"
shuffles slightly across and is able to clip it to square leg. Rare loose ball from Shaheen on the pads
"on a length, and he's getting those to bounce a bit. That rose above the waist though not quite at the chest, and was defended back to the bowler."
"full on the stumps from around the stumps, defended back to the bowler off the front foot"
"quicker on the stumps, not spinning much, but Shahzad pushes it away to the legside"
comes forward and turns it away to midwicket
