"<b>is that dropped?</b> Sound when the ball goes past Fakhar's drive, but Seifert hasn't taken that simple grab. The sound could have been the bat jamming down into the pitch. Zaman stepped out and was beaten by angle"
"outswinging yorker just outside off, jammed into the pitch"
"length ball shaping away outside off, blocked on the front foot"
"<b>leading edge</b> down to third man. It's a full toss swinging away outside off, closes the face early on it"
"short of a length just outside off, jabbed off the back foot to cover's left. Phillips puts in a leap to parry that to his left"
"full inswinger at off stump, brings the bat down with the full face and opens it at the last moment to guide this to short third man"
"length ball on the pads, looks to flick but can't get bat on it. Pings down the pitch"
"length on the pads again, and once again  he can't get enough bat on it. Just an inside edge. Runs into the covers off the pad, and they steal a single"
"full and on leg stump, deflected to the keeper as he looks to flick"
"length outside off, mistimed drive on the up to extra cover"
"<b>just past cover's hand</b> and it's through the infield. Length ball with some shape away, he taps it on the up with minimal feet. The fielder was diving to his right and it seems like his knee got stuck in the ground and impeded his movement. Nearly got to that one"
"<b>whacks the stumps</b> after picking it up in his follow through. Slower ball from Southee, lobbed up at off stump and it's driven back at him with the batsman outside the crease"
<b>misses another one on the pads!</b> Third full ball on the pads that he's missed out on. This one swings in and makes connection with him before he can get the bat down
"slower ball ball met on the full at leg stump, leans into it and flicks to deep midwicket"
nicely timed. But finds mid-on. It's full on middle stump and he drives sweetly to find the fielder
"yorker length outswinger just outside off. Opens the face and uses the pace, but he can't get this past Sodhi at short third man. The legspinner slides to his right"
<b>full toss</b> outside a leg stump line. Zaman is backing away to make room but ends up cramping himself. It's a mistimed chop into the covers
"<b>shot</b> but straight to midwicket. Short ball rising up generously for Babar, who pulled off the front foot with full balance"
<b>full toss outside leg</b> and he drags it to mid-on. It's not easy living for Zaman who has been jumping around and giving himself little chance. Down the pitch and trying to make room again
"<b>inside edge</b> past the stumps and down to the fine leg boundary. Another yorker from Southee, in the corridor. Zaman wants to carve this with his front leg down leg side."
"attempted yorker met on the full outside off, punched straight to mid-off"
hoicked to mid-on's right. Length ball outside off and it's an impatient heave with little connection
"short and just outside off, chops it to sweeper cover's left"
slower ball floated up at off stump. Gets behind it and turns it to midwicket with soft hands
"<b>gets it past short third</b> this time. Another attempted yorker, but this time he overdoes the length. It's swinging away and he uses that trajectory to make the decision to open his face and carve this behind square"
"length on off stump, dabs it into the off side with soft hands"
slower ball at a length on leg stump. Flicked with soft hands through the open square leg area
"length on middle stump, flicked to midwicket's right"
follows him down leg side with a full ball and cramps him. He finds mid-on
"length on leg stump, flicked out to deep square leg"
"full ball on off stump, driven into the off side towards mid-off"
length ball follows him into the leg side. He can only jab it towards mid-on. That was 147.4 kph
"<b>gets him at cover!</b> Superb setting up of this wicket from New Zealand. It's a short ball in at his chest, rising sharply. He wants to pummel it over midwicket with a pull but he gets under it and slices into the off side instead. They gave him no room at all for any of his favourite strokes and after a bunch of yorkers, they get him with the first short ball"
"length in the corridor, gets forward and defends to backward point"
<b>149.4kph</b> yorker at middle stump. Hafeez jams it into the leg side
poor ball to finish. It's full and onto the pads. He allows it to come on and flicks it fine
"length ball in at middle and leg, flicked to deep square off the back foot"
"length on the stumps, clipped to deep square"
"slower ball at a length on middle stump, shuffles across and whips off the back foot to deep square"
"slower ball on off stump, backs away and drives straight to extra cover"
"length on middle stump, whipped on the up to deep midwicket"
"slower ball at a length on off stump, dabbed into the covers with soft hands"
"length on middle stump, clipped through midwicket off the back foot"
"short of a length and turning away outside off, backs away and punches to sweeper"
"<b>nicely done in the deep.</b> Chapman runs to his right at long-on, dives full length and slaps at the ball. It ramps up and goes behind him and to his left. He immediately tuns around and pulls it back in inches from the rope. That was a short ball at middle stump, pulled hard to long-on's right"
"short at middle, pulled to long-on's right"
"short of a length outside off, cut through cover point"
"full on middle stump, driven down to long-on"
"short ball, an offcutter at middle stump. He opens up his stance and slaps this wide of midwicket"
"slower ball at leg stump, flicked to deep square off the back foot"
<b>lifts it over midwicket</b> but it's off the inside half of the bat. Deep square covers up to his left. He ran down at this length ball
