"length on middle, defended solidly back to the bowler. Importantly, no swing there"
"full on middle, presents a straight bat on the frontfoot, without much a flourish, past the bowler's right but straight to mid-on"
"full outside off, a hint of away movement there, but safely left alone"
"full on off, pushed to mid-off"
"<strong>squares him up</strong>. That was shorter, pitched on off, and snaked past the bat and Rohit had a poke"
"short outside off and cracked to point, where the fielder does well to get his left hand on it"
"length outside off, just the left armer's angle, left alone"
"<strong>through him</strong>. Length on off and jags back into him, and beats bat, pad and goes over the stumps"
"length on middle, strikes him on the pad and they are considering a review but decide against it."
"length outside off, defended to cover"
"length outside off, let through to the keeper"
"length on middle, pushed to midwicket. Boult starts with a maiden. Ominous sign for India?"
"length outside off, some lack of pace there, almost didn't carry, left alone"
"length on off, defended on the front foot to cover and they scamper a single"
"length on middle, defended to mid-on"
"length, angled in, misses the whip off the legs but gets a leg-bye"
"length on middle, steep bounce for Henry there, but Dhawan does well to control it, with a loose bottom hand"
"length on off, defended to cover"
"full on off, drawing him forward, lack of pace evident again, gets a thick inside edge down to fine-leg"
"length, angled in down the legside, Dhawan tickles it to fine-leg for four"
"length on off, defended to point"
"shorter on middle this time, Dhawan goes back and defends it solidly"
"full on off, pushed to cover"
"full outside off, nearly drew Dhawan into having a poke, but he withdrew his bat at the last instant and let it through to the keeper. Bit of movement again. Circumspect start from India"
"<strong>that's a beauty!</strong> Henry doesn't bowl from too close to the stumps, so it's easy to think that it was angled in on middle and off, it was full, and squared Rohit up completely with the late away swing, rattling his off-stump"
"full on off, driven crisply to mid-off"
"length on middle, rocks back and uses his wrists to turn it past midwicket's right"
"length on off, played very late and steered to point off the middle of the bat"
"length outside off, pushed to point"
"length on off, pushed to mid-off"
"full on off, pushed to mid-off's right"
"short ball, doesn't rise as much, helped along to fine-leg"
"full on off, Dhawan gets a stride in and defends solidly"
"length outside off, let through to the keeper"
"short outside off, the first decent scoring opportunity after being held on a tight leash, Dhawan goes up and above the slips, times it well but it carries straight down third-man's throat, and New Zealand have rich reward for some excellent bowling in the lead up to this dismissal"
"full on off, driven to mid-off"
"length on middle, defended back to the bowler"
"full on off, a replica of the ball that had Rohit, Rayudu gets an outside edge and squeezes it away to third-man"
"<strong>shot of the morning</strong>. Too full on middle and Gill presents a beautiful, high left elbow, and on-drives exactly as it is supposed to be done"
length on off defended back to the bowler
length on off defended
"length on off, Gill pushes at it with his bat and no feet, holds up in the surface a little and he spoons a simple catch to cover. Groundhog Day for India?"
"full outside off, watches it through to the keeper"
"full on off, driven to mid-off"
"short on middle, shuffles across and defends off the backfoot"
"length on middle, defended to cover"
"length outside off, left alone"
"length outside off, watches it go by into the keeper's gloves"
"length on middle, nips back in, Dhoni is struck on the front pad without a great stride, turned down and new Zealand review. And that's missing leg, so the decision stands"
"full on middle, shuffles across a little and defends to midwicket"
"full on middle, pushed wide of mid-on"
"full on middle, driven to mid-on"
"length outside off, teasing line, luring him into having a poke but Rayudu does not oblige"
"back of a length on off, defended solidly"
"full and swinging back in, struck on the pad as he misses the flick but that would have missed leg"
"length, angled away, Dhoni watches it go by to the keeper"
"<strong>cleaned him up with a ripper!</strong> Full on off, a hint of late swing back in, Dhoni plays down the wrong line and watches his off-stump uprooted as it finds its way through the gap between bat and pad"
"length outside off, keeps a tad low, beaten"
full and swinging back into the pads and timed beautifully past midwicket
"length outside off, left alone"
""
"length outside off, left alone"
"length on off, defended to cover"
"<strong>snorter!</strong> Climbs disconcertingly onto Rayudu but he does well to control it and keep it down, despite both feet off the ground"
"length on off, defended to cover"
"length outside off, left alone"
"length outside off, extra bounce as it goes across the batsman, who has a tentative poke and is beaten"
"full on off, hint of swing back in, defended to midwicket"
"short ball, and that kept going and going, so much so that the keeper couldn't get a hand to it."
"full on off, pushed to mid-off"
"full on off, squirted away to third-man off a thick outside edge"
"full on middle, defended to mid-off"
"length on off, defended to cover"
"length on middle, defended to cover"
"length outside off, throws his bat at it from the crease and is beaten"
"length on off, better this time from Vijay Shankar as he watches the ball onto his bat"
"length on off, steered through point with an angled bat"
"length on off, defended back to the bowler"
