"good length on fourth stump, goes back and across to punch to cover."
"good length on the stumps, defended."
"short on the stumps, rocks back to heave high over midwicket."
"fractionally short on fourth stump, punched off the back foot wide enough of extra cover to get off strike."
"fullish length on off stump, defended to midwicket."
"fullish length but width on fifth stump to encourage the drive through cover, they settle for a long two."
"full on the stumps, clipped in the air toward deep square leg."
"full angled across off stump, mistimed drive aiming for mid-off goes off the splice through wide mid-on."
"good length ball on off stump, punched off a thickish edge through backward point."
"full and swinging into middle and off, jammed out back to Rogers."
"full and swinging down leg, flicks this flat in the air fine of short fine leg and races away."
"full and speared into leg stump, flicked out to deep backward square to keep strike for the third."
"good length ball on the stumps, defended."
"full on the legs, punched through mid-on."
"good length ball on the legs, premeditates a slog sweep off a knee and creams this flat to deep backward square."
"full on off, driven down to long-on."
"shuffles his feet down the track, Rose sees it coming and drags this ball much wider outside off stump while pulling the length back too, Philippe flails hopelessly at the ball beaten badly in flight, simple stumping. Clever work from Rose, not a great adjustment by Philippe."
"good length ball on off, punched off the back foot to long-off."
"<strong>gem!</strong> Good length ball on fourth stump, jags back to beat Vince between bat and pad, just clears middle stump."
"length ball on fifth stump, Vince shimmies down the track to belt this over cover but nowhere near the pitch, thick edge through to the keeper. The previous ball was twice as good but this one gets the wicket."
"<strong>nearly another wicket!</strong> Fullish length ball on fifth stump, prods at this tentatively and it lobs up in the air just wide of extra cover before dribbling wide of mid-off to get off strike."
"<b>edge!</b> Fullish length angled across fourth stump, no footwork, this flies off the edge wide of Wade at slip. Would've been snapped up by a second slip but none there in a T20."
"good length ball on fourth stump, defended back to Boland."
"fullish length on fourth stump, pushes this in the gap between extra cover and mid-off."
"good length ball on fourth stump, goes back to guide this behind point."
"full on middle stump, driven along the ground wide of mid-on for a run."
"full on off stump, driven down the pitch, diving stop at mid-off by Qais."
"fullish length on fifth stump, guides this through the gap between backward point and short third man."
good length ball on the hips tucked behind square.
"yorker length ball on middle stump, thick edge along the ground evades off stump, diving stop moving right by the keeper."
"short of a length on the stumps, punched off the back foot through midwicket."
"good length ball on off, driven straight to mid-off."
"back of a length on fourth stump, goes back and across to flick through midwicket."
"good length ball on off, guided with soft hands down to third man."
"good length ball angled across off, guided wide enough of short third man for a tight run."
"good length ball on middle stump, defended back to Boland."
"full on off, tapped gently into the off side for an easy run."
"low full toss swinging away from fourth stump, thick edge goes wide of the diving keeper and races away."
"<b>missed runout!</b> Full into the legs, misses a flick, ball goes to point where George Bailey has a free shot with Henriques wandering out for a non-existent leg bye. Throw misses badly from 12 yards away and one stump to aim at with Henriques five yards out having given up, but they take an overthrow for the leg bye after all due to lack of backup fielder on the leg side."
"good length ball on off, defended."
