straight on the button from Rance. Tamim drops the bat down and blocks the ball
"good length ball again from the bowler, Tamim gets onto the front foot and defends"
"little bit of inswing from Rance, Tamim gets onto the front foot and defends the ball into the legside"
"first boundary of the day, Tamim looks to turn the ball into the legside. Gets an outside edge past the slips and down to the third man boundary"
"a touch shorter, Tamim gets onto the front foot and defends back to the bowler"
"good length ball again from Rance, Tamim gets forward and defends. Quiet first over. "
"long run up, short ball to start. Sarkar gets out of the way"
"yet another short ball, gets up on his toes and plays the ball into the off-side"
"nasty delivery from Bennett, its short again and Sarkar tries to fend the ball off. Gets hit on the body and the ball lands safe. Didn't look comfortable there"
"now that's a better shot, its full and its driven hard through extra cover. Cut off by Santner just before the rope"
"swings down the legside, Ronchi dives to his right to stop the ball"
"lots of pace from Bennett so far, Tamim goes back in the crease and defends the ball back down the pitch"
"another short ball from the bowler, Tamim gets his bat out of the way and lets it go through to the keeper"
"bit of inswing this morning from Rance, Sarkar defends forward and almost gets an inside edge onto the stumps"
"swinging outside off-stump is not what you want to do early in the innings, misses and it go through to the keeper"
"gets some bat on this one, defended into the covers. Santner fields"
"drives the ball hard to the extra cover boundary, long chase for the fielders and they can't stop it getting to the rope. Load cheers from the fans"
goes back in the crease and defends a good length ball back down the pitch
"looks to clip the ball down the legside, beats him for pace and hits him on the pads. Going down legside, so no appeal"
outside off-stump and Tamim lets the ball go through to the keeper
"Short ball again from Bennett, Tamim goes back in the crease and defends the ball back to the bowler"
"good length ball, Tamim guides it out towards backward point. Fielder in quickly to cut off the run"
"good pace again from the bowler, Tamim gets his bat high in the air and lets the ball go through to Ronchi."
"good length ball, comes into the left-handed Tamim. Stays in the crease and knocks the ball back down the pitch"
"full ball outside off-stump, lets the ball go through to the keeper. Maiden for Bennett."
"hits the ball in the air over the top of extra cover, Neesham dives on the rope to stop the boundary"
"clips the ball through square leg, Munro dives to his left and can't get anything on the ball. Runs away"
"more runs as its straight driven through mid-off, Neesham chases the ball back again and its another diving stop on the rope. Great fielding"
"clips the ball down to fine leg, big over so far by Bangladesh"
"Rance goes short and it sits up nicely for Sarkar, pulls the ball down to long leg"
"gets onto the front foot and defends a good length ball into the covers. Expensive over from Rance, 11 off it."
"good length ball, defended back down the pitch"
waits for the ball and gets a thick edge down to third man
"full ball outside off-stump, gets onto the front foot and defends the ball out into the covers"
"gets onto the front foot and smashes a full ball towards extra cover, straight to the fielder. No reward for a good shot"
"a touch straighter from Bennett, defends the ball to extra cover"
gets onto the front foot and defends the ball back to Bennett again
cracking shot. Sarkar comes down the wicket and smashes the ball back past the bowler. Best shot of the morning so far
"more runs, clips the ball through mid-wicket and its a long chase again for the fielders. Sarkar on fire this morning"
"hits the ball towards the short extra cover fielder, Neesham mis-fields and they scamper the single"
dot ball! Yes a dot ball! Tamim gets in line and plays the ball back to the bowler
wide ball outside off-stump and its left alone. 
"Rance goes short, Sarkar waits for the ball and plays it with an open face down to Sodhi at third man"
"looks to get a thick edge down to third man, 1st slips dives to his left to stop the ball"
"that's a nasty delivery from Bennett, goes short and Tamim looks to drop his hands. The ball follows him and hits him on the hands. "
"pulls the ball into the legside, lands safe at mid-wicket"
swings at the ball outside off-stump and misses
on legstump and clipped to the square leg boundary. 
"punches the ball up towards mid-on, fielded by the sub fielder Nicholls"
"gets forward, hits the ball into the ground and its back to the bowler"
"short ball, turned through square leg"
"clips the ball towards Taylor at square leg, another mis-field means they get the single"
clips this one out to the fielder at deep square leg
"flatter ball from Santner, clipped into the on-side"
"gets forward, waits for the spin and defends the ball back up the pitch"
"more inswing from Neesham, Tamim gets onto the front foot and plays the ball through mid-wicket"
"stand and deliver from Sarkar, swings through the ball and hits it hard towards mid-off. Stopped well by the fielder"
"straigher ball from Neesham, clipped out to deep square leg again. No trouble so far for the Bangladesh batsmen"
"comes down the wicket and smashes the ball in the air through mid-on. No stopping that one, goes to the boundary"
"Neesham bends his back a bit more and digs the ball in, doesn't bounce much and is clipped to mid-wicket"
"pulls the ball towards the square leg boundary, mis-fielded on the rope yet they decide against the second"
"looks to hit the ball into the legside, misses and gets hit on the pad. Only a muted appeal from the bowler"
clipped in the air down to long-on
"turned to square leg, Taylor fields quickly"
