"good length, just outside off stump, defended back to the bowler"
"full outside off, driven firmly to mid'off's left. Kevin O'Brien there, puts in a dive low to his left"
"full at middle stump, pushes across the line and chips it with litte control to the right of mid-on"
"back of a length, angled in at the batsman who goes deep and whips it past short fine and well to the right of deep square leg"
"good length at middle stump, turned to short fine with the wrists"
"full at middle stump, gets a short stride in and punches it between non-striker and stumps with the full face"
"good length and fired down the leg side, left alone"
"full at middle stump, pushed to midwicket"
"good length at off stump, defended back to the bowler"
"good length, arm ball slides in at middle stump, catches him on the pad and lobs in front of first slip as he tries to flick it"
"shot. Good length at middle stump, gets a large stride out, gets to the pitch and rolls his wrists nicely to keep the ball grounded as he sweeps past short fine"
"back of a length at middle stump, defended to midwicket"
"good length at off stump, he pushes forward to defend and gets a thick inside edge into the leg side"
"back of a length outside off, punched back to the bower off the back foot"
"good length at off stump, hangs back, no feet, as he flicks it to deep square"
"good length at leg stump, shapes to flick it and checks his shot at the last moment, pushes it back to the bowler"
"full at off stump, driven back to the bowler"
"good length outside off, pushed to point off the front foot"
"good length outside off, goes forward and opens the face to push it to point"
"good length, drifted down the leg side, he goes forward and stabs at it, thick inside edge to short fine"
"back of a length at middle, goes deep in the crease and flicks it past short midwicket"
"good length, angled down the leg side, pushes it to short fine and <b>nearly gets run-out at the other end.</b> He was lazy with that run and had to scramble quickly as the throw came in and just missed the direct hit"
"good length at leg stump, worked into the leg side with the wrists"
"good length at leg stump, pushed past midwicket off the front foot"
"full at leg stump, stretches forward and sweeps it behind short fine off the middle of the bat"
"good length at middle stump, driven on the upto mid-on"
"what a shot that is. This one is good length at middle stump, he hangs back and lifts one leg as he short-arm jabs this to deep square leg. Most people would've played forward to that"
"shot. Full at middle stump, on-drive is timed sweetly, but straight to the fielder"
"good length at middle stump, goes forward and nudges it to midwicket's right"
"good length outside off, feet rooted to the crease as he pushes at it away from the body, and back to the bowler"
"full and angled in at off stump, defended solidly this time with a short stride"
"overpitched outside off, gets to the pitch and drives it straight to cover"
"good length, angled in at off stump, leans in, drops his head slightly to the off side and taps this into the midwicket region with soft hands"
"uff! Good length outside off, no feet again as bludgeons this to mid-on on the up...<b>and he will have a free hit to try and bludgeon another one now</b>"
"short and wide outside off, Shahzad shuffles across in his crease, makes enough room and slaps the ball over extra cover"
"back of a length in the corridor, defended off the back foot"
"back of a length at off stump, one leg in the air as he tries to pull this one, gets an inside edge that flies over the stumps and into the fine leg boundary"
"short and wide, goes for the pull again, but the ball hurries on him and he can only get it off the sticker to mid-on"
"full outside off, gets a stride across and drives to mid-on"
"good length, angled in at middle stump, plonks his foot across and flicks to deep square leg"
"full at off stump, loses his balance as he pushes far in front of his body to defend this"
"short and wide, backs away and taps it to short extra cover"
"good length outside off, nips away slightly after pitching and catches the outside edge, but there's no one in the slip cordon"
"good length at off stump, defended into the off side"
"good length at off stump, pushed to midwicket off the front foot"
"short at middle stump, goes deep and slaps the pull in front of square leg"
"<b>poor fielding.</b> Not so great bowling either. Short at middle stump, goes on the back foot and whips it straight to short fine where the fielder has barely even crouched as it goes through him. Murtagh with that effort."
"back of a length at off stump, defended off the back foot"
"back of a length in the corridor, defended off the back foot into the leg side"
"back of a length outside off, feet off the ground as he punches this into the off side"
"full at off stump, offers the full blade and punches it past the bowler. Mid-on gets across and puts in a dive, nbut he parries it to the long-off boundary and <b>that is the fifty partnership</b>"
"good length at off stump, defended into the off side"
"good length outside off, puts a stride across and pushes it towards mid-on"
"full at middle stump, stride across and driven firmly to mid-on"
"good length in the corridor, goes back and punches him to mid-on like he would a spinner"
"back of a length outside off, punched to cover off the back foot"
"back of a length at off stump, defended to point off the back foot"
"good length, angled in at middle stump, pushed to deep square leg off the pads"
"good length at middle stump, walks across the stumps and tries to work it into the leg side, gets it on the thigh guard and it rolls to short fine"
"short at middle stump, swivels and pulls this to short fine's left, and this time Murtagh gets down quickly and stops it on the bounce"
"short at middle stump, hangs back and pulls straight to deep square"
"good length at off stump, pushes it to mid-on on the up and takes off for the run. <b>Mulder completely misses the ball as he runs in to try and fire it at the stumps</b>. Mid-off runs across a long way to clean up"
"<b>dropped!</b> Kevin O'Brien has put down a simple one. Legspinner drops it short at middle stump, hurries him as he goes for the pull. It's a top edge that hangs up in the air, a few yards behind O'Brien at midwicket who takes this one casually and is well away from it in the end as he puts his hands out"
"short at middle stump again, goes deep and pulls it over the midwicket boundary"
"good length at off stump, pushed into the off side off the back foot"
"back of a length outside off, dabbed to short third man"
"<b>could be run-out here, third umpire has been called for.</b> Pushes it into the leg side, to the right of midwicket who runs across, picks up and fires at the non-striker's end in one smooth motion. The replays show he was ambling across lazily. There was some doubt with the bowler's hands being close to the stumps, but the third umpire has seen enough to conclude that O'Brien's throw broke the wickets"
"good length outside off, goes forward, not to the pitch as he tries to drive this on the up with a closed-face. Leading edge flies past short third man and he has to give chase. Pulls it back and tumbles over the boundary"
"back of a length in the corridor, back foot defence"
"good length at middle stump, flicked to deep square leg"
"back of a length in the corridor, defended off the back foot"
"good length at off stump, pushes on the up, across the line to mid-on"
"classy. Short and wide, stays upright and caresses this on the up between backward point and cover"
"good length at off stump, gets behind the line and pushes it to cover"
"full at off stump, driven to long-on off the front foot"
"flighted full outside off, reaches for it and taps it to long-off"
"back of a length at off stump, back foot punch to long-off"
"good length at middle stump, tries to push this into the off side, but that one went straight on and got the inside half of the bat"
"short and wide outside off, chopped to sweeper cover"
"short and wide again, this one comes off the middle and and is cut through the open point region. Sweeper runs a long way to his left and puts in a slide to no avail"
"good length outside off, pushed to cover off the front foot"
"good length outside off, tries to punch this on the up, thick inside edge back to the bower who flicks it back and hits the stumps. Batsman has been standing well outside his crease, but he's in quickly enough"
"back of a length outside off, punched to cover"
"short and wide, tries to cut this hard, not in control and it goes uppishly past point and straight to third man"
"full at off stump, driven back to the bowler"
"back of  a length outside off, tries to drop this into the off side and pinch a single, points closes in quickly and sends him back into the crease"
"full at leg stump, flicked to short midwicket"
"back of a length outside off, backs away too much and pushes it, slightly aerially back to the bowler"
"good length outside off, driven to long-off"
"good length outside off, gets low and chops this between point and short third man who gives yet another chase to pull it back inches from the boundary"
"full at middle stump, pushed back to the bowler"
"good length at off stump, punched off the back foot to long-off"
"back of a length in the corridor, defended into the off side"
"good length at leg stump, glanced to fine leg off the hips"
"back of a length at off stump, goes back and drops it in front of point with soft hands. Gets in the way of the throw from point, but he's completed that run easily"
"<b>glorious!</b> Back of a length at off stump, transfers the weight into the off side, gets behind the line, makes enough room for the bat swing and lifts it over the midwicket boundary on the up. Superb balance from Shah"
"back of a length outside off, back foot punch, straight to sweeper"
"good length at middle stump, flicks it with the angle to fine leg"
"good length at off stump, defended back to the bowler"
"full at off stump, flicked across the line, straight to midwicket"
"good length at off stump, forward defence"
"arm ball, good length at off stump, steps out and pushes it to midwicket"
"good length, fired into the pads, raps him on the leg as he tries to flick it fine"
"good length at off stump, gets down and sweeps on the up, he's had to reach out far and gets a top edge. Lands just in front of short fine"
"good length outside off stump, driven on the up to cover"
"back of a length at off stump, defended off the back foot"
"full at leg stump, punched on the up through to mid-on and <b>it's yet another misfield</b>. Peter Chase gets to the ball and falters as he bends down to pick it up, let's it straight through"
"back of a length outside off, this time point misfields and the cut has to be chased down by third man to his right"
"good length outside off, driven on the up to sweeper cover"
"back of a length in the corridor, defended into the off side"
"back of a length outside off, whipped to midwicket off the back foot"
"good length at middle stump, punched off the back foot to try and find long-on, but Stirling dives to cut it off"
"good length outside off, leans into the drive and gets it to the left of mid-off, who slides to cut it off"
"good length at middle stump, pushed back to the bowler on the up"
"good length outside off, opens the face and cuts it late, straight to short third man"
"back of a length outside off, cut to sweeper cover"
"back of a length in the corridor, tapped into the off side off the back foot"
"full at off stump, short stride and pushed straight to mid-on"
"back of a length at off stump, defended off the back foot"
"full at off stump, tries to squeeze this through the covers, the bat turns in his hands and he can only find mid-on"
"back of a length outside off, pushed off the back too to cover"
"full at middle stump, punched down the ground to long-on"
"full at off stump, driven to long-on"
"good length at middle stump, goes back and punches it straight to short midwicket"
"good length at middle stump, turned into the leg side"
"back of a length outside off, makes room and punches off the back foot to sweeper"
"back of a length at off stump, punches to try and find long-on, short midwicket gets across to his left and puts in a dive"
"full at middle stump, can't find long-on with the drive again, this time it's Stirling who puts in a dive"
"back of a length at off stump, pushed to short midwicket"
"short and wide, cut away to sweeper cover"
"back of a length outside off, gets on one knee and tries to chop this to third man, beaten on the outside edge as it skids through"
"good length outside off, pushed to long-on, on the up"
"good length at off stump, sliced on the up, straight to point"
"dropped short outside off, frees his arms and opens the face as he cuts, gets it past point"
"good length outside off, steps out and pushes it back to the bowler"
"back of a length at middle stump, turned to short fine off the back foot"
"good length outside off, forward defence"
"<b>gorgeous shot.</b> Good length outside off, goes down the track, not quite to the pitch of the ball, but he goes through with the shot and keeps his shape. Mid-off is in the circle and this goes straight over his head"
"back of a length at middle stump, tapped back to the bowler off the back foot"
"short at middle stump, flicked off the back foot to deep midwicket"
"back of a length outside off, back foot punch to find sweeper cover"
"good length at off stump, defended into the off side"
"full at off stump, jammed out to short cover"
"short and wide, hurriedly moves back and across and gets a lot of power on the cut, but it is straight to the point fielder"
"full and angled into the pads, flicked with the angle, straight to deep square leg"
"good length, angled into the pads, hangs back and tickles it past short fine leg"
"back of a length at off stump, punched to short midwicket"
"short at middle stump, shapes to full, brings in a straight bat last moment as it slides low, pushes it to deep midwicket"
"back of a length at off stump, defended into the off side"
"short outside off, middles the back foot punch, straight to cover"
"back of a length at off stump, finds cover again with the back foot punch"
"back of a length at middle stump, driven to long-on off the back foot"
"back of a length outside off, bunted on the up to the left of extra cover"
"short and wide, cuts hard, finds point once more"
"full at leg stump, flicked to deep square"
"good length at off stump, pushed to cover off the front foot"
"good length, angled in at leg stump, pushed to short midwicket's right, where Stirling puts in a dive"
"full at off stump, driven straight to cover"
"back of a length outside off, hangs back and drops it into the leg side with his wrists"
"full outside off, leans into the drive and finds long-off"
"full outside off, skips down, gets close to the pitch and flicks it to deep square leg"
"dropped short at middle stump, pulls this uppishly, but doesn't get any power and it goes to deep midwicket after a few bounces"
"back of a length at middle stump, punched to long-on off the back foot"
"good length at middle stump, pushed to short midwicket"
"good length outside off, driven on the up to sweeper cover"
"short and wide, opens his arms up and slams it to sweeper cover"
"full outside off, gets on one knee, and squeezes it out to sweeper cover to <b>bring up his 7th ODI fifty</b>"
"good length, slower ball outside off, pushed to point with an open face"
"full and into the pads, flicks it behind square, to the right of deep square leg and <b>that's his fifty as well</b>"
"full at leg stump, driven to long-on"
"back of a length outside off, pokes away from his body and it flies to point on the bounce"
"back of a length outside off, pushed to cover, away from the body"
"full outside off, makes room and drives on the up to sweeper cover"
"back of a length outside off, dabbed down to third man"
"good length at off stump, no feet as he drives straight to cover with his stumps exposed"
"short and wide, pushed to sweeper cover off the back foot"
"good length at middle stump, pushed back to the bowler"
"good length, drifted into the leg stump, pushed to short midwicket"
"short and wide outside off, cut to sweeper cover"
"<b>he's picked the fielder.</b> Arm ball, angled in at off stump, he hangs back, gets low and wants to slog this through midwicket. But it skids on quickly, his bat turns and he picks out short midwicket who takes it low under his eyes. Wasn't to the pitch of the ball and that shot is difficult to pull off on this pitch if you aren't"
"good length at the pads, pushed into the square leg region off the front foot"
"full at leg stump, steps out and pushes it to long-on"
"good length, angled down the leg, he gets bat on this to try and nudge it past the keeper but he has anticipated this nicely and stops it on the bounce with an outstretched dive to his left"
"good length at middle stump, pushed back to the bowler"
"<b>loses his shape</b>. Back of a length, angled in at middle stump, clears the front foot and tries to hoick this over deep midwicket, but gets an inside edge into the square leg region"
"back of a length at off stump, defended off the back foot"
"back of a length outside off, steps out and flat-bats this over mid-on. The bat turns slightly in his hands and it's gone over the boundary on the bounce, as third umpire is trying to confirm....yes, that's a four. Took longer than it should have."
"back of a length outside off, defended off the back foot"
"good length at off stump, stays leg side of the ball to make room and picks the gap at the midwicket boundary with a sweep. Good batting."
"good length, angled in at leg stump, pushed to short midwicket's left"
"good length at leg stump, steps out and pushes on the up to long-on"
"good length at middle stump, forward defence"
"full at off stump, driven to long-off"
"back of a length at middle, goes deep and tries to pull, thick inside edge as the ball skids on with the angle, straight to deep square"
"back of a length at off stump, punched to deep cover"
"back of a length at off stump, punched to long-on off the back foot"
"full at off stump, driven back at the bowler"
"back of a length at off stump, hangs back and swats into the leg side"
"back of a length outside off, pushed to point off the thick outside edge"
"good length outside off, pushed to short midwicket"
"good length, angled in at leg stump and beats him on the inside edge, straight into the pads, as he tries to push to long-on"
"full at leg stump, gets the front leg out of the way, gets under it and middles the slog sweep over the midwicket boundary"
"back of a length at middle stump, punched off the back foot to long-on"
"back of a length at off stump, tries to punch this on the up, the balls sits in the pitch and he's through the shot too early. Not in control as this turns into a chip that goes wide of extra cover and to long-off"
"full at leg stump, driven to long-on"
"short and wide, opens his arms and slaps it on the up, straight to deep cover"
"short and wide outside off, no feet as he throws his arms at this and is beaten"
"good length outside off, dropped in front of cover with soft hands"
