"hint of swing outside off, pushed through fuller, Tamim gets a long stride across to cover the line and bunts it into the off side"
"full and shaping away in the corridor of uncertainty at 84mph, Tamim shoulders arms"
"back of a length ball, on leg stump, tucked into the vacant spaces through square leg and they run two by the time the ball is fielded at the deep"
"fullish and around a set of stumps wide, left alone in the channel outside off"
"fuller and holding its line outside off, pushed off the front foot to mid-off"
"swing and a miss outside off. Sees width and opens up the shoulders, hint of late movement away outside off takes the ball away from him and he gets beaten"
"short of good length and angling away, stays in the crease, gets on top of it and drops it into the off side"
"sprayed on the pads, misses the batsman's attempted flick and the ball goes off the pads and goes down the leg side. Chandimal dives to his right but ends up pushing the ball away as he cannot get to it entirely and the ball goes down to fine leg"
"<b>appeal for leg before</b>. Fullish, pitching outside leg, misses the tuck of the batsman and the ball rolls away through the square leg region. Would have missed leg as well and review not taken"
stays in the crease and blocks this delivery outside off towards mid-off
"full and outside off, leans into a drive as it holds its line, the ball splits cover and mid-off and beats the two fielders giving it a chase all the way to the boundary"
stays in the crease and opens the face of his bat to run it away to point
"good length ball, hangs in the crease and presents a straight bat to defend it down the pitch"
"full and outside off at 138 clicks, pushes forward and drives to mid-off"
"full and wide outside off, comes forward and crunches a drive to short cover"
carves it uppishly but luckily for him through the gap as the ball goes between cover and extra cover. Went through with the shot a tad early and ended up chipping it
"oh, what a shot. Wristy stroke from Soumya. Width on offer and he does not come entirely forward, but it allows him the room he needs to carve it square of the wicket as the ball goes to deep point"
"good length ball, angled across on off. defended from the crease"
defended into the off side from the crease
"sort of good length and angling across at 133 clicks, defended from the crease"
"full and on the pads, clipped away off them through square leg. Comfortably beats point running back and deep backward square leg running across"
"full and angling across from leg and middle, stays in the crease and watchfully defends"
"good length ball, no movement , angled across outside off at 135 clicks and defended"
"oh, lovely shot. That is superb placement. Short of a length and not much room, he manufactures it by rocking back and brings the bat down late to run it down to third man. Fielder in the deep is too square and it runs away to the boundary"
"good length ball, stays in the crease and defends it into the off side"
"good length bal around off at 135kph, kept out from the crease"
"full and wide, uppishly driven square of the wicket. But he has again picked the gap well, right between point and backward point"
"<b>edged, taken by the keeper</b>. Plays across the line and perishes. It is angled in but fired from wide of the crease so it still comes on around the fifth-stump channel. Sarkar misreads the line and looks to flick it, closes the bat face early and gets a leading edge for his troubles"
"holding its line outside off, left alone"
shaping away outside off this time and wide enough to be comfortably left alone
"yorker, squeezed out to mid-on"
"short of good length ball, tucked off the pads to square leg"
"full and angling in on middle and leg, drills it to mid-on with the angle"
"short of good length, outside off, punched off the backfoot to covers"
"short of good length ball, swivels around and tries to fetch a pull from outside off, gets it right off the bottom of the bat into the off side"
"full, on leg, clipped away to midwicket"
"fired from wide of the crease and angled in, opens the face of his bat to run it down to square third man"
"fullish on off, works it to midwicket from the crease"
"full and angling in, drills it down the pitch"
"short of good length and angling in, swivels around and pulls it away to deep square leg. Picked up the length very early there"
"short of good length, just around off, tries to punch it through the off side and gets cramped for room. Inside-edged to the pads"
this time there is room outside off and he opens the face of his bat to covers
"short of good length ball, tight line, gives him no room and bowls it on the stumps, defended down the pitch"
"short of a length and on the pads, tucked away to deep square leg for one"
"short of a length outside off, dabs it off the inner part of the bat back to the bowler"
"too full, too wide outside off, inviting the batsman to free his arms and he carts it over extra cover as the ball goes on the bounce over the boundary"
"short, outside off, stands tall and lays into a pull shot as the ball goes a couple of bounces over the deep midwicket boundary"
"make that three in a row. Overcompensates with the length and again too full and too wide outside off, he crunches a drive through point"
"full and outside off, gets the front leg across and dabs it into the leg side"
"good length, angled in towards off and holding its line, defended solidly into the off side with bat close to pad"
"fuller and angling in on off, clipped away behind square where short fine leg makes a diving save"
"good length ball, shuffles across towards off and defends it off the inside part of the bat to the leg side"
"short ball, picks the length early but does not account for the line. Not enough room for the pull shot and he inside-edges it. The ball narrowly misses the stumps and runs down to fine leg"
"short of good length, punched off the backfoot to covers"
"slightly short of a length and wide outside off and what a shot that is from Tamim. Sees the width on offer and slaps it late, wide of backward point for four"
"good length ball, defended from the crease into the off side"
"full and angling in on the fourth-stump channel, driven back to the bowler"
"good length ball, takes a good stride forward and defends back to the bowler"
angled in and this time it is not fired from as wide out of the crease. Plays the angle and pushes forward and the ball goes off the inside part of the bat to mid-on where the fielder makes a diving save
"Bangladesh continue to find boundaries. This was a poor delivery and is asking to be put away. Short of good length and angling away, tucked off the hips and wide of the short fine leg fielder for four"
"fullish length ball and angling away outside off, defends with bat close to pad into the off side"
"and again, on a length and he comes across and bunts it into the off side off the front foot"
"back of a length, tucked off the pads to deep midwicket for one"
"short of a length, on the stumps, stands tall in the crease and keeps it out"
"good length outside off, stays in the crease and stabs it out to covers. No run there"
"short of good length ball, defended off the backfoot towards mid-off"
"pushed across on a fullish length from around the stumps, drilled into the leg side"
"full and pushed across on off, clipped out to square leg"
"loopy flighted ball outside off, eased down to long-off for one"
"fullish on leg, dabs it away to midwicket"
"flighted and sliding away on off, worked down to long-on"
gets down to sweep but the ball has slid down the leg side and he misses the sweep. Called a wide
on a length and punched into covers off the backfoot
angled away and offers up a lot of width. Rocks back and plays it late as he guides it away to deep backward point where the fielder dives but the ball beats him
"<b>rapped on the pads and appeal for leg before</b>. Misses the tuck of the batsman. Fullish and on leg, pitching outside leg as well"
"fuller, around a set of stumps outside off. Sabbir carts it over extra cover. Clears the in-field with ease and the ball goes on the bounce over the boundary. He took that one single and now he is back to dealing with boundaries"
"slower length ball, punches it down to long-off for an easy one. <b>Fifty of the partnership</b>"
"fullish and pushed across on off, kept out off the front foot"
"good length, outside off, pats it away to covers"
"sliding in with the arm on leg, fuller, and Sabbir gets down to sweep and gets it away to deep fine leg"
"drops it towards covers for a very quick single, a near-collision at the bowler's end but no damage in the end"
""
"sliding across on middle and off, comes forward and dabs it towards long-on for one"
"pitched up outside off, defended quietly off the front foot"
"floated up outside off, pushed down to long-off for a single"
"very full and on leg stump, gets down to sweep, gets it nowhere off the middle of the bat and the ball runs down to fine leg, off the bottom part of the blade"
"on a length and spinning away, shuffles across to cover the off stump and defends"
"sliding down leg and straightening, clips it away to midwicket and wants a run but is sent back by the non-striker"
"pitched up on off, driven crisply off the front foot back to the bowler"
"sliding down leg and it is full as well, so it allows Tamim to clip it away to deep backward square leg"
"pushed across on off at a fullish length, opens the face of his bat as he drives it out to sweeper cover"
"flat and wide outside off, backs away to cut but the ball is a bit too full, does not sit up and he chops it hard into the ground"
"on a length, knocks it back to the bowler"
"loopy flighted ball, drives it out to sweeper cover"
"sliding across on leg and middle, clipped away to deep midwicket"
"fired from wide of the crease, sliding in on off and turning away, slapped away to sweeper cover"
"fullish, clipped off the toes to mid-on"
"given too much air and bowls a full toss on leg, gets down to sweep early and just guides it on the paddle to deep fine leg"
"fullish on the stumps, too full to do anything after landing, clipped away to midwicket"
"full toss, pushed across on off, punched to covers"
"gets down to sweep again and gets rapped on the pads. <b>Appeal for leg before</b> and given by the umpire. They have reviewed it. And guess what. That has not hit the pad at all. It is pitched up and coming full on leg, he sweeps it and the ball has gone off the bottom of the bat to fine leg. Pad not involved anywhere. It was so full, so may have been hard to pick, but a very surprising decision by the umpire. Has been overturned"
"pitched up on middle and off, clipped away to mid-on off the front foot"
"pushes it a long way across and he shapes away to cut it. But the ball just goes on with the arm outside off, he is a long way away and misses"
"that's lucky. Comes charging down the track and looks for a mighty slog. Gets nowhere near it, head is not in a good position, so he is not in balance. Gets it away off the inside edge to fine leg"
""
""
"pushed across on off, clipped away to mid-on off the front foot"
"on a length on middle and leg, tucks it away to midwicket for one"
advances down the ground and pushes it down to long-off for one after getting to the pitch
gets down to paddle but it is slipping down the leg side and called a wide
"fullish on leg stump, pushed down to mid-on"
"tucked to midwicket. Man positioned there, so no run"
shuffles across to protect off-stump and stabs this length ball into the off side
