"short of length and angling down, tucked away towards fine leg to get off the mark"
"short of length outside off, a bit of shape away from the batsman. Inglis was looking to play at it but it swings away"
"short of length and once again straying down, Inglis gets a leg bye to fine leg"
length ball at off and moving in to beat the tentative forward push. Hits Munro on the pads but perhaps a touch too high
"short of length, goes for the pull but misses and gets hit on the body"
"connects the pull this time, a typical Munro one, and that made good sound off the bat as well. Over midwicket, dribbles a couple of times before going over the boundary"
fuller and wider and a hint of away swing. Inglis looks to drive it through covers but misses
"fuller again but much straighter this time and punched firmly, Coulter-Nile gets low in his follow-through and stops it with his left hand"
short of length just outside off and some extra bounce there as well. Inglis pushes at it and gets beaten
"a touch wider this time, Inglis throws his bat at it without moving his feet. Gets a thick outside edge past first slip"
"fuller around off, pushes it towards mid-on for a quick single"
"fuller outside off, driven on the up and gets it though the gap between cover and point. Scorchers end second over also with a four"
"short of length outside off, steers it gently towards backward point"
"slower one, fuller on the stumps, stops it on the off side and hares through to the other end"
"length ball around off, Inglis backs away and looks to target the cover-extra cover region, misses"
"<b>brilliant catch running back by Cartwright.</b> Short of length outside off, Inglis looked to pull it from there but the extra pace and bounce of Stanlake, plus the line, meant he could only sky it towards midwicket. Cartwright ran backwards from square leg and pouched it"
"length ball around off, goes for the cut but finds Fletcher at covers whose partial stop is enough to prevent the single"
"length ball down the leg side and swinging further down, needs to be bowled again"
"Stanlake goes short, at 146kph. Munro was looking to pull but could manage only a glove on to his shoulder. More like tennis-ball bounce from Stanlake"
"short of length outside off, Clarke flashes at it, gets a thick outside edge towards short third man"
"length ball on middle and leg, tucked away towards square leg"
"length outside off, goes for the cut but misses. There was a bit of sound, but more like a creaky handle"
"short of length outside off, gets on his toes and punches it through extra cover"
fuller and wider and smashes it past backward point. Coulter-Nile guilty of giving too much room to free arms
"<b>dropped by Hatcher</b>. It was a fuller delivery around off and Clarke went for the big hit, aiming to go over long-on but it just went higher and higher. Hatcher back-pedalled from mid-on but in the end couldn't even get his hands to it as he lost footing"
"length ball around off, punched towards covers"
"length ball on the pads from around the wicket, tucked away towards midwicket"
"slower around off, goes for the cut but gets an under edge towards covers"
"length ball angling across, goes back and forces it to the right of long-on"
"length ball at the stumps, Munro was looking to cut it through point but gets a thick edge towards short third man"
"fuller on the stumps, moves across and flicks it towards midwicket"
"tossed up around off, flicked towards midwicket"
