"Bhuvneshwar starts off with a short, swinging ball outside off. Uthappa prods indecisively and drops it onto the pitch via an inside edge"
"short and width, no swing, Uthappa steps forward and slaps it away to the left of the diving short extra cover fielder for four"
"and again! Bhuvneshwar sends down a 141ks short ball outside off, no movement again. Uthappa gets on top of the bounce and punches it crisply to the left of short extra cover for back-to-back fours"
"nice and full, straightens past the outside edge of Uthappa's groping bat"
"A+ for placement, although it was a loose ball - short and outside off. Uthappa leans back and dabs a cut between short third man and backward point"
"full and angled in on off, stops a bit on Uthappa. He checks his flick and chips the ball in front of mid-on"
"Uthappa continues to pierce the off-side field. Good length and simply angling away outside off, square-driven to the left of the diving backward point fielder"
"Sran cranks it up and replies with a bouncer outside off, forcing the batsman to duck under it"
"angled into the hips, neatly picked away squarer of the Fizz at short fine leg"
"short and angling away from the right hander, Uthappa rides the bounce and steers to third man"
"short and angled in on middle and leg, stops a little on Uthappa. He pulls early and is rapped on the body"
"good length and angling away outside off, Uthappa plays late a la Williamson. And Williamson comes into the action as well, flinging to his left at backward point to keep it to one"
"full inswinger, Uthappa drives off the inside half to mid-on. The inward movement messed up with Uthappa's timing"
"He inches forward and dabs this full ball towards backward point. KW has a shy at the stumps and misses, conceding an overthrow. Bhuvneshwar isn't pleased"
"full and outside off, Uthappa opens the face and deliberately slices to backward point"
"short ball on off, 137ks, fended to midwicket for one"
"pretty full on off, front-foot drive to Warner who is at the edge of the circle at mid-off. Warner nails a direct hit but Uthappa is home"
tap and run single to mid-on
"hi-high short ball, Gambhir swivels on the back foot and pulls it behind square for four"
"short and angled in, not as high as Gambhir expected. Hits the thigh pad, bouncing over the stumps"
"short and on off, he does not have room to work with. Chopped to point"
"Uthappa skies it to a tumbling KW at backward point. Uthappa perhaps showed his ace early. He stepped out. Sran cleverly pulled his length back and sent down a cutter, leaves the right hander, clocked at 119ks. It sticks in the pitch. The batsman swings and toe-ends it. A bright start squandered"
"shorter and outside off, run down to third man"
"veering into the pads, full loose ball. Munro does not put bat on the flick"
"tossed full and outside off, driven to mid-off"
"lobs a middle-stump full toss, only swatted to long-on"
"he steps away outside leg, follows him with a flat ball. Jammed to the covers"
"floats a full toss just outside off, in the hitting arc. Munro stretches forward and lofts it straight down the ground, one-bounce four"
"tosses another full toss, gets away, clipped to mid-on"
"shorter and spins away outside off, Gamhir leans back and plays the square cut for one"
Hooda starts with a low off-stump full toss that is bunted to cover. Gambhir did not get under it
jabbed to long-off for one
"looped up outside off, forward and dabbed defensively to cover"
"darts it outside off, Munro shapes for a switch hit and misses. Hit outside off. The lbw appeal is turned down"
"Munro does not miss out now. Off-stump full toss, which is cracked over the bowler's head for one-bounce four"
Hooda sends Munro back. Munro shaped for a slog sweep. Hooda held it back outside off and found grip. Another skier. Another toe-end. The keeper settles under this. Sunrisers end the Powerplay on a positive note
"big turn! Karn pushes it outside off and gets it to swerve away, left alone"
"flatter legbreak outside off, chopped feebly to point"
Gambhir steps back and pats this 75ks tossed-up ball from outside off to the covers
"floated up and spins away from the right hander, prodded to cover on the front foot"
"loopy legbreak, the batsman reads the turn and plays a wristy drive past cover"
