"full, hint of swing on off stump, driven crisply back. The bowler sticks out his right hand and fields it"
"full again, and there's some shape into the batsman, but ends up on the pads and is flicked through square"
"back of a length, well outside off. The batsman was walking down the track, ends up shouldering arms and letting it through"
"length outside off, shuffling down the track again, opens the face to run it to third man"
"brings the line much closer to off, on the fifth stump, on a hard length. Too close to cut, and he doesn't connect with the shot"
"back of a length outside off, shorter than the last ball, which allows him to slash it from close to his body. Intentional shot, targetting the shortest boundary at third man. Bounces millimetres before the boundary, very fine"
"full, angling across him. He's walking down the track again, doesn't connect with the drive"
"fullish, straight, defended back with a straight bat"
"length ball going across, ends up outside off, pushed gently towards cover for a quick single"
"length ball on the pads, flicked to deep square leg"
"<b>spliced up high but safe</b>. Full ball, shaping away a touch, he was looking to flick it over cow corner, but ends up getting a thick leading edge that flies over mid-on. Cutting running back does excellently to pull it back before the long-off boundary"
"slower ball, ends up as a full toss outside off, and he swats it to the long-off boundary with a flat bat. Over mid-off"
"bullet straight back down the ground. Full on the stumps, and he corks a powerful drive"
"the bowler corrects his length, goes back and outside off. Gets extra bounce which defeats the attempted cut"
"good length, homing in on off stump, squirted to point"
"swing and a miss. Short outside off, he goes for a big pull shot, but connects with air as the ball sneaks under the bat"
"<b>connects</b> and how. Another short ball, this time he stays very still, gets nicely into position by transferring weight on the back foot and uncorks a fierce pull that carries over deep midwicket"
makes room and punches inside out through cover
"makes room early, the bowler floats one up on the stumps, chops it to cover"
smashed through midwicket by rocking back to a short ball that sits up. Bad ball and he's taken full toll
"<b>rapped in front</b>. What a response by the bowler. This was flighted beautifully, dipped on the batsman and left him uncertain whether to press forward or rock back. He opts for a tentative working away, but the ball beats bat and turns into him, strikes him on the pad. Would have struck leg stump"
"tossed up on off, he takes a stride forward and steers it to short third point"
"quicker one, he jabs his bat down late, pushes it back to the bowler"
"googly, but short of a length and he is able to tap this to short fine leg by going back"
"length ball on leg stump, tucked to mid-on's right"
"back of a length on leg stump, cramps him for room, squirts it off the leading edge to mid-on, was trying to tuck it square"
<b>dismissed</b>. Gave himself room to this full ball and leathered it over extra cover with a swish of his bat
"length ball on the pads, tucked to square leg with soft hands. The man is deep so they can take two"
"back of a length on leg stump, tries to pull it, bottom edges it onto pad and to short fine leg"
"length on the pads again, works it to deep square"
"<b>huge shout, not given.</b> Another bit of loop and turn, but this one was probably turning enough to just miss leg stump. Beat the batsman comprehensively though, in his awkward forward jab"
steered to short third man
"<b>stumping chance missed</b>. Down the track, doesn't get bat on it, it rolls off the pad. Good work by the keeper to dive to his left and scramble to get the ball, but he can't release it quickly enough with the batsman well down the wicket"
"<b>got 'im!</b>. They're not reading Zahir Khan at all. The go-to method seems to be to rush down the track, but that can prove dangerous when the bowler can beat you in flight and with turn. That's what happens, and Inglis's swipe connects only with air. Zahir doesn't miss the stumps"
"fuller on leg, jams his bat down at an angle to send it to square leg"
"goes very deep in his crease and gets right behind the ball, defending with a straight bat. Don't think he read it off the hand, more like played it off the pitch"
"length on leg stump, tucked to square leg"
"flatter on off, uses his wrists to twirl it through midwicket with a horizontal bat"
"drops it shorter, but the batsman can't capitalise, under-edging the pull to short fine leg"
"length ball on the stumps, quicker one, bunted to cover"
"fuller on leg stump, flicked off his legs to deep square"
"fuller on the stumps, pushed off the front foot to long-on"
"full outside off, driven on the front foot to extra cover"
"length ball on the stumps, squirted to square leg"
