"short, angling down leg, and Peirson helps it away past the diving keeper. Nervous start for Thornton."
"143 kph. That took off from wide outside off, going straight over the Peirson's swipe"
"short and wide this time, and he puts it away, uppishly, past point"
"Ooh! 144 kph, on a length in the corridor. Climbs on the batsman and beats him"
"full and wide, Peirson gets on his knee and slashes it past point"
"138 kph, pitched on a length outside off, fended away to covers"
"floated on a length outside off, drifts away slightly, McCullum squeezes it over covers off the back foot"
"drags it short on leg stump, misses out on the pull shot, straight to square leg"
"flat on a length at  middle, pushed to midwicket"
"slow, short, wide, thumped off the back foot to the left of mid-off. Botha struggling for length here"
"tosses one up on off stump, McCullum swats it down to long-on on the bounce"
"looped on off stump, gets down the pitch and drives to mid-on"
"angles it across on a length, he gives him the charge but misses his cross-batted waft completely. Trickles down towards third man"
"short and wide, continues with the angle"
"gives him the charge again. Dwarshius maintaining his angle. Back of length, McCullum only manages an inside edge to short fine"
"well-derected bouncer, but too high. Ties McCullum up and Haddin just about just about gets a glove to it."
"short of a length on middle, pulled away aerially towards midwicket. one bounce, four."
"SWEET! This one is full on middle, he takes a step forward and clips it effortlessly over midwicket"
"on a length at middle, pushed away to deep square leg"
"the angle again. short and wide, this time. McCullum slashes at it but doesn't connect. Floats away to the right of the third man"
"full and flat on off stump, clears his leg and drives it hard, straight ti mid-off"
"full on middle, gets down and middles a sweep, but square leg dives to his right and saves a boundary"
"short on off stump, swatted off the back foot to mid-off"
"pulls this short ball over the bowler's head, but doesn't middle again"
"full on off stump, makes room and hits it inside-out over mid-off"
"floated on middle stump, gets down on his knees and slaps it towards the vacant midwicket boundary. Deep square leg gets around to cover it on the slide"
"overpitched slightly outside off, tries to hit it too hard. Bobbles away to mid-off"
"goes wide on the angle from a good length, Peirson misses the connection again. Bottom edged to mid-off."
"full and shapes into the pads, and Peirson continues his monopoly on the chip over midwicket, Easily put away."
"full outside off, driven to the left of mid-off"
"full on middle stump, he makes room, gets his legs out of the way, and creams it past mid-off"
"yorker this time. Slightly outside off, McCullum gets it low on his bat as he tries to drive this through the covers"
"looped on off and middle, gets on his knees and drags it across the line over midwicket"
"goes around the wicket. Pushed flat on a length at his pads, glanced away to short fine"
tosses it up a little this time and gets punished. He steps out and meets it on the bounce as slogs it away past Sean Abbott at deep midwicket
"tossed up on the leg stump again, driven to long-on"
"good length on the pads, gets on his knees and chips it over square leg"
"this one is flat and cramps the batsman, who just about manages to get some bat on his pull shot"
"back of a length outside off, opens the face and pushes it down to third man"
"back of a length again, this time on off. Cramps McCullum who cuts it uppishly to sweeper cover"
"on a length outside off, uses his wrists to turn it into the leg side off the back foot"
"hits that length on off again. Cramps McCullum, who attempts a pull this time and is beaten"
"beaten again. Abbott is hitting that length consistently. McCullum makes room and attempts a cut, but gets nowhere near it"
"and it's paid off! Abbott's consistency has done for McCullum's patience. Cramps him near his stomach yet again. McCullum throws yet another pull shot at it. He connects this time, but it's only a top-edge. Balloons to Johan Botha who takes it comfortably on the midwicket boundary"
"136 kph, good length on off. Lynn defends it, half-forward, to point"
"and that's about all the respect he'll give. Slower ball, good length on off, backs away and slogs it over the long-on fielder"
"full and fast on off, backs away again but drills it straight to mid-off this time"
"short and angling in to Lynn, who ducks to the side of it"
"back of a length outside off, pushed away easily to sweeper cover"
"angles this down on the leg on a length, where Haddin puts in a great dive to take it"
"full outside off, bat turns in his hand as it is sliced over point"
"length ball on middle, clears his front leg, and lifts it far far behind long-on"
"full on leg stump, tries to lift it again, but doesn't get the elevation. Long-on takes a few steps to his left and takes it Aussie style"
"back of a length in the corridor, induces the edge off his back foot push. Would've been caught by second slip in a Test"
"on a length at off stump, pushed away to third man with an angled bat"
hits that length in the corridor again. This one straigthens and beats the outside edge
"back of a length outside off, defended to covers"
"full toss on off stump, pushed to midwicket"
"loops it outside off, he steps down the track and pushes it to long-on"
"pushed flat on middle stump, he brings out the reverse sweep but can only find the fielder at the point boundary"
"beats him in flight. Steps out, isn't quite to the pitch of this middle stump ball. Fended away into the leg side"
"flat and full on middle from around the wicket, driven to midwicket"
"he's mixing it up nicely. Tosses it up on middle stump, batsman can't get to the pitch again and has to push it feebly to the right of midwicket"
"short and wide, slashes at it and misses"
"he's got his first one! 143 kph, full and straight, tries to clip it into the leg side but his favourite shot lets him down this time. That was too fast for him. Caught plumb in front of the sutmps."
"attempted yorker outside off. Misses his mark and bowls it too full, but Burns doesn't get enough bat on it. Inside of the bat, straight to midwicket"
"short outside off, chopped down to third man"
"short of a length on off stump. This one gets some grip and stops on the batsman, who throws his hands at it awkwardly and gets a top edge that goes just over a diving point"
"145 kph, in the blockhole. Just about gets bat on it"
"floated full outside off, driven to the sweeper"
"flighted on middle stump, defended to midwicket"
"cramps him on the back foot this time, driven to covers"
goes around and bowls it flat on the pads. He pushes this away with soft hands. Good running.
"Brilliant! Loops it on leg stump. Batsman steps out, gets to the pitch and slogs it in long-on's direction, where Nic Maddinson times his jump perefectly to take it. He loses balance on the landing, but loops it up with his left hand and regains composure to complete an excellent catch"
back over the wicket. Fires it on a length to middle stump. Burns tries to turn it into the leg side but gets a leading edge that lands in his vicinity
"goes for the yorker and misses his mark again. Full toss on middle stump, slogged away to midwicket"
"digs it short outside off, Burns tries to hook this into the leg side, but gets a top edge that sails over Haddin"
"142 kph, back of a length at off stump. Fended to backward point"
"overpitched on off stump, slogs it into the leg side but doesn't get the middle. It just about evades long-on, who runs a few yards to his right and puts in a dive. Gets one hand on it, but tips it over the rope"
"slower ball on a length outside off, cuts it late to the left of third man"
"yorker on off, creams it into the off side to the left of a very square sweeper"
good length on middle stump from around. Gets on top of the bounce and gets his reverse sweep past short third
"doesn't get on top of the bounce this time, but the conventional sweep gets him a top edge that goes away fine"
"tries the reverse sweep again, but is beaten takes it on the body"
"short on leg stump, pulled away to deep square"
""
"fired in flat on the leg stump, pushes him on to the back foot. Driven straight to midwicket."
"full outside off from around the wicket, doesn't connect the square drive. Straight to point"
"slower ball outside off, climbs on the batsman and beats his attempted late cut"
"good length outside off, makes room, hits it over mid-off"
"climbs on him from a length again, beaten outside off"
"short and wide, beaten as he tries to cut it over point"
"low full toss outside off, driven to the left of mid-off who puts in a dive"
Flighted on leg stump. Steps out and sends it back past the bowler. Long-on can't get around to it.
"Flighted on leg stump, gets good bat on the reverse sweep, but finds the fielder"
"Pushed short on the pads, tucked away through square leg"
"Flighted on leg stump, gets down the track and thumps it to long-on"
misses the sweep on a loopy ball pitching outside leg
"angles it across from around the wicket, hit straight to covers"
Flat bats a short slower ball straight over the bowler
"slower short ball again, but misses out on the waft this time"
"slow, short, climbing, induces the pull shot once more. Batsman gets a top edge and he runs slightly to the right, slightly backwards, to take the catch off his own bowling"
"low full toss outside off, driven away to the right of deep covers"
loses direction on this one. Full and wide.
"low full toss outside off, batsman gets across and tries to power it through the leg side. Doesn't make a good connection. Straight to long-on"
length ball outside off and this time it is punished. Gets back and across and pulls it in the region between long-on and deep midwicket
over the wicket. Full and flat on off stump.Gets the inside of the bat on that drive and goes down to long-on
fired in full at middle stump. Tucked straight to midwicket
"drags it short, pulled away to deep square leg's right"
"tosses it up this time on a good length. Batsman gets down too early and his attemped sweep gets a top-edge, that should have been taken more easily by Dwarshius. Makes a meal of it, but hangs on with his left hand after a few fumbles"
"tries the loopy delivery again, but this time he is smashed over his head. Burns gets down the track and sends it a long way"
"fired in flat on the leg stump, pushed away to short fine"
misdirects his short slower ball. It sits up outside leg and he turns it away easily off the back foot
"full on off stump, driven down to long-off"
"138 kph, full on off stump. Played to point off the front foot with soft hands"
good yorker outside off. Burns manages to squeeze it off his outside edge. Third man gets across quickly and puts in a dive to keep it down to two
"low full toss on off, driven to the left of long-off, Buchanan scampers back to complete the second"
"finds the blockhole outside off. Slogs into the leg side, but gets the bottom of the bat. Long-on cleans up."
"slower balls on a length outside off, dragged into the leg side off the back foot and they push the fielder's arm and complete the second"
"slow outside off and pulled into the leg side again. This time the fielder hits directly as they return for a second. It's been referred. On second glance, it looks like Haddin might have clipped the bails before the direct hit. This is close. <b>NOT OUT</b>. Burns appeared short of his ground, but Haddin's glove interfered with the direct hit."
"another slower ball outside off, plays a late cut straight to short third man. That's his fifty."
"digs it in outside off, rolls his fingers over the seam again. Chipped to long-on off the back foot"
"he's making them put all the effort. Another slower ball outside off. Burns has to get across to pull this into the leg side, but can't get any power on it."
