"full, hint of shape outside off, driven back"
"short of length on middle, tucked to midwicket"
""
""
"length on middle and leg, tucked behind square"
"back of a length, angled across, left alone"
"full, angling into off, defended"
"short of length on off, defended"
"full, drilled towards mid-on off the inside of the bat"
"short of length on off, defended"
"fullish on off, turned away to midwicket"
"back of a length, angled in, blocked towards mid-on"
"short of a length, big swish outside off but beaten by extra bounce"
"length, angled across towards off, defended"
drives a fuller one down and Shamsi at mid-on makes a diving save
"short of length outside off, punched through point"
"short of length outside off, defended"
"full outside off, driven to cover"
"and there's the first strike. <b>Hendricks strikes with his seventh ball in ODIs</b>. Short of a length, Fakhar swipes at it and the ball bounces more than he anticipated, goes off a thick top edge and settles into the hands of Rabada at midwicket"
"short of length, tucked off the pads fine for four"
gets forward and blocks to point
""
"length on middle and leg, blocked towards mid-on"
"back of a length, blocked to point"
"back of a length, pushed across off, left alone"
"fuller of a length outside off, driven to mid-on"
"short of a length outside off, stabbed to point"
"short of good length, nips away off the seam outside off and goes past the bat"
"short of a length, seams away, on top of the bounce and punched away through cover"
"back of a length, cuts away off the seam, beaten"
"back of a length on middle, defended towards mid-on"
"short, backs away and slaps it over backward point"
"back of a length, tucked off the hips to backward square. Steyn can't gather it as he tries to prevent the second"
defends a length ball back
"back of a length, tucked between mid-on and midwicket"
"fuller of a length outside off, driven to cover"
"back of a length, stops on the pitch, tucks to the on side"
"fuller outside off, defended"
""
"short of a length, goes down leg as he tries to tuck it away"
"full, angled across, pushed to cover"
down the ground and swipes at this back of a length delivery and is beaten
"short of length, tries to tuck and goes off the pad to the right of de Kock who dives and collects it"
"fuller, middle and leg, defended"
"short of length, defended to cover"
"<b>dropped</b>. Short ball, pulled without control, no room to free up those arms so he can't muster the power. Phehlukwayo lets it burst out of his hands as he reverse-cups over his head"
""
"back of a length, tucked to square leg where Phehlukwayo now dives and stops it"
"full, angling into off, drilled to mid-off"
"short of length, tucked behind square"
"short of a length, nips away and beats the outside edge"
drives a fuller one straight back
"good length, defended"
"has that been saved? Oh yes, that is spectacular. Short ball, Babar pulls off the top-edge and Beuran runs to his left from deep backward square, leaps with his left hand outstretched and deflects it back into the field of play even as his foot is just about to land outside the ropes"
""
"short of length, defended to point"
"short, pulled behind square leg"
"full, pushed across off, driven to mid-off"
"short of length, opens the face to third man"
"comes down the ground for a mistimed push straight down, good enough to go the way"
"short of length, closes the face and gets a leading edge to point"
punches a length ball straight down the ground... top shot
"short of a length, opens the face to backward point"
tries to tuck a length ball and inside-edges onto the pad
"back of a length, opens the face to third man"
"back of a length, turned away to square leg"
"full, pushed back"
slashes at some width and works it through backward point
"short of length, tucked to deep backward square"
"short of length, pulled to wide mid-on"
"short of length, walks across and tucks through midwicket"
"width on offer, slashes and misses"
""
sprayed down leg
""
"pitched up around leg, clipped to midwicket"
"pitched up outside off, leans into a drive to cover"
"pitched up outside off, gets forward to defend"
"full on the stumps, drilled down the ground"
"pitched up outside off, drilled past the bowler"
"back of a length, spinning away, defended"
"short of length outside off, runs it down to third man"
"short of length around off, opens the face to third man"
"shortish, tucked away through square"
"back of a length on off, defended to point"
arches out of the way of a short one
walks across to a short one and pulls behind square
"full outside off, runs it down to third man late"
walks across and tucks a length ball through square leg
"full, angling into off, pushed towards mid-on"
"back of a length, tucked off the pads to square leg who fails to gather it but the batsmen settle for the single"
"back of a length, cuts in, drilled back off the inside half of the bat"
"length outside off, played late to third man"
"rising off a length outside off, and Babar pushes his weight forward to get it to cover"
"a touch shorter this time, and Babar looks for the single to third man but places the ball to gully instead"
KG drifts in to Babar's pads and he <b>chips in the air but very safely</b> through the huge gap at wide long on
"shorter this time, and Babar hops to find a single close in on the leg side"
"pushed across Imam at 142km/h, the batsman chopping the ball hard into the turf. Hashim Amla leaps to his left in the gully to stop the single"
"floated up very full, Imam leaning into a languid cover drive, the ball going straight to the fielder"
"Phehlukwayo aims full on off stump, Babar stepping into an on drive that's stopped by a tumbling Shamsi at mid on"
"pushed wide outside off, Babar has a flash and can't connect"
"width once again, Babar dabbing down on the ball to collect one to third man"
"nice line from Phehlukwayo, aimed right at off stump, and Imam is forward to defend"
"Imam puts his bottom hand to work to shovel a straight ball to long on, just the one"
"<b>sharp running</b> from the batting pair, Babar tapping the ball towards Shamsi at mid on and calling immediately for a quick single"
"slugged down the ground, and another single to end the over"
"Rabada bustles in and finds some lift outside off to <b>beat</b> Imam's outside edge. There's a stifled appeal, but even de Kock isn't interested"
"bumper from Rabada, and Imam collapses underneath it to stay safe as the ball rises over leg stump"
"back of a length, outside off, and Imam is half forward to press to cover"
"Imam is on the front foot to place the ball to cover, calling early for a tip-and-run single"
"width outside off, and Babar hacks down on it to find a single to third man"
"pushed to point by Imam, and there's no space for a single"
"Babar steps forward to send a full ball bouncing into the deep with a resounding crack off the bat, but there's a cover sweeper so it's only one"
"looking to manufacture something, Imam shimmies down the track but Phehlukwayo spots him coming and digs it in short, a pull shot giving Reeza some work to do at the deep square leg boundary"
"Steyn is deep at mid off, and there's space for a single as Babar pushes a full ball at him and sets off"
"Imam is looking more proactive now, stepping out once again but this time eyeing up a length delivery and slugging it back over the bowler's head. He didn't get all of it, but enough to find the boundary"
"full once again from Phehlukwayo, and Imam clips it off his pads, calling straight away for two. Hard running gets them there safely"
