"short of a length, solidly behind it as he punches to cover"
"full on off stump, Sanga walks across to the off side and sweeps to the cow-corner boundary"
"full and swinging away outside off, left alone"
"back of a length, punched to cover"
"back of a length, shuffles across and defends to cover"
"short of a length, inside edge on the pad as he looks to flick"
"length, angled across, left alone"
"scorcher from Irfan, shapes away off a back of a length to square him up and beat him on the outside edge"
"short of a length, left alone outside off"
<b>dropped. Shehzad almost with a stunner</b>. Flings himself to his left with both hands outstretched but just spills it in the end. Very acrobatic as Denly gets a leading edge after closing the face too soon
"back of a length, steered in front of point"
similar length again and Denly mows this through the cow corner region as he comfortably gets on top of the bounce
muscularly pulls a short one to deep square leg and deep midwicket runs to his right and stops it in front of the boundary
"length on off, shuffles across and punches to mid-off"
"short of a length, drifts away wide outside off after being angled across"
"full outside off, drilled between midwicket and long-on off the inside of the bat"
"short of a length, brings it into the pads, tucked to deep fine leg"
"full, pushed to mid-off for a quick one"
"short of a length, punched to cover"
gets behind this solidly and steers to the right of third man
"back of a length, angled across, stays rooted and swings and misses"
"full outside off, whips wristily and finds the inside part of the bat as the ball evades short fine leg"
"full outside off, pushes to mid-off and takes off for a single to beat the direct hit at the non-striker's end"
in the aiiir and cover settles under it. A skier that's snaffled by Viljoen. A short of good length delivery that Simmons tries to pull and he has to drag it from outside off and as a result finds the bottom part of the bat
"full, tries to clip and finds the pad"
punches a shortish one firmly to point
"slower and full on middle and leg, pushed out off the front foot"
"short of a length, slashes between point and cover"
flicked to deep midwicket
"good length on off, punched to mid-off for a quick one and takes off for a quick one"
"short of a length, backs away and pulls to midwicket"
too short from Tanvir and called a wide
"short of a length, taps into the off side and takes off"
"yorker around leg, squeezed out"
"short of a length, shapes away off the seam and opens him up as he gets beaten outside off"
"short of a length, closes the face and gets the leading edge to mid-off"
"yorker, dug out back to the bowler"
"fullish length, flicks and finds midwicket"
"shortish, gets him to stick the bat out by firing it in the channel outside off and has him beaten"
"short of a length, slower in pace at 125.2 clicks, chips towards mid-off"
"slower short ball, mistimes a pull to midwicket after marching down"
"slower short ball, ducks and gets under it"
"short of a length, dabs into the on side for a brisk one"
"back of a length, swivels and pulls to deep backward square leg"
steps down and gives himself some room and heaves this shortish one over the point region. Just short of going all the way for six
"low full toss, looks to muscle it away to the on side and gets an inside edge to the pad"
"full, driven to mid-off"
"pitched up outside off, flicked to wide long-on"
"pitched up on middle and leg, clipped to midwicket"
