"starts off with a lovely little outswinger, left alone in the corridor outside off"
"another full outswinger, no shot"
"full on off, and pushed off the front foot to mid on. Still can't get off the mark"
"good length outside off, and the batsman keeps his bat behind his body to see the ball through to Sarfraz"
"good length outside off, and he tries to play at it off the back foot. The ball takes some extra bounce, and takes an outside edge <b>past second slip!</b> First runs in international cricket"
"good length on middle, but angling across the batsman's body. Left alone by Chibhabha"
"pitched up and outside off, ignored"
"<strong>Usman Khan has Masvaure nicking off for 1</strong>. Umpire Gould raises his finger and sends the debutant back. This was on a back of a length and wide outside off, Masvaure is rooted to the crease as he chases after it and snicks it behind to the keeper. Poor shot, another poor start for Zimbabwe. All-new game, same-old story"
"full on off, defended to the covers"
"full and angling across off, <strong>whistling past the outside edge</strong>"
"very full and slanting across off, left alone"
"full and on off, overpitched, Hamilton strides forward and drives it firmly straight of mid-off for four. Nicely played"
"full and around off, forward and driven to mid-off"
"back of a length and angling away outside off, inside-edged to mid-on as the batsman plays outside the line"
"mighty full and pushed across off,<strong> Chibhabha chases a drive... and misses</strong>"
"back of a length and skids on off, defended"
"sharp bouncer on leg stump, the batsman ducks under it and avoids it"
"shorter and outside off, jabbed away to the off side"
"full and straight, driven up to mid-on"
"good length and nipping away outside off, no shot"
"short on middle, stabbed back to Usman"
"full on off, forward and played back to the bowler"
"fuller and outside off, punchily driven to extra cover's right off the front foot"
picked off the pads to the right of square leg for two. There was three there. Sloppy running between the wickets
"punched up to short extra, where there's a misfield, allowing a single. Chibhabha gets off the mark after eight balls. <strong>Sarfraz is peeved, and has the double teapot on</strong>"
"fuller than a good length and slanted across off, left alone"
"tight line on off, a front-foot defence to cover ensues"
"back of a length on off, defensively dropped to the off side"
"lifter, angled across, ducks under it does Hamilton"
"Junaid finds extra bounce, away movement, and the outside edge. Spliced away past backward point"
"good length and angling away outside off, ignored"
"pitched up and outside off, Chibhabha leans into it and languidly drives it away between point and the covers. So easy on the eye..."
"banged in short and skirting away outside off, gets too big on the leg-side hook"
"short and angling across off, fenced down to third man"
squirted down to third man off an outside edge
"full on off, pushed to mid-off off the front foot"
Junaid draws an inside edge to square leg
Chibhabha runs down the track and has a desperate mow across the line. Ends up skying it to third man
"full on middle, forced to mid-on off the front foot"
