"very full and a Mustafiz finds a <b>hint of inswing</b>, finishes on middle, squeezed back to the bowler"
"good length and holds its line on middle, blocked towards mid-on"
"full and on a fifth-sixth stump line outside off, no shot"
"leg-stump half-volley with a label: 'help yourself'. Elgar does that, neatly flicking off the pads to the square-leg boundary"
"dug in shorter and wider outside off now, Elgar shoulders arms"
"full and angling in on middle, bunted to the off side"
"slides a very full, very wide ball as greeting to Markram who ignores it"
"looks for the blockhole, Markram digs it out"
a grunt of effort as he pitches a good length ball outside off. The right-hander lets it go again
"massive appeal for lbw, Roy excited by a little bit of movement into the batsman. But Markram has inside edged it onto his pad and umpire Oxenford spots it easily enough"
teasing line just outside off - at 132 kph - Markram thinks about playing but then avoids it
protects middle stump against a 132 kph good length ball
"blocks a length ball on off stump with an open face. Mustafiz pulls up in his followthrough, perhaps feeling a twinge in his leg"
"too full on leg stump, but Elgar's flick finds short midwicket"
"goes for the bouncer, at 133 kph, and a straight one at that. Elgar evades it"
"back of a length and outside off, Elgar lets it go"
leg-stump half-volley and Elgar flicks it away to the fine leg boundary. Minimum effort.
"pushes him back with a short ball at 136, Elgar rises with it and defends well"
"Roy serves up a low full-toss outside off, Markram presses forward and drives it serenely through square point. Three boundaries in four overs"
"dug in short and outside off, 137ks, the batsman gets on top of the bounce and punches to cover"
"back of a length and holds its line outside off, ignored"
Markram rises on top of a short ball outside off and punches it through the gap at cover for three
"another half-volley, this is floated outside off, Elgar simply leans into it and caresses a drive straight of mid-off"
"overpitched on middle, Elgar closes the face and drives straight of mid-on now. Five boundaries in four overs for SA. <strong>That four takes Elgar to 1000 Test runs this year</strong>"
"back of a length and angling in on middle from over the wicket, Markram shuffles across and defensively nudges the ball to the leg side"
"low full-toss, swerves into leg stump, dug back down the pitch"
"on a length and dangled up wide outside off, a crease-bound Markram slashes at a drive in the channel... and misses. The back foot is on the move as he plays the shot"
"pitched up and outside off, tighter from Markram, as he lets it pass"
"shorter and outside off, 137ks, the ball hits the splice. Blocked in front of cover"
"good length and zipping through outside off, Markram leaves it be"
"floated on a length on the pads, turned to midwicket"
"121ks gentle inswinger, Elgar presses forward, reads the movement in the air, and nudges to short midwicket"
"full and straight on middle, Elgar opens the face and plays with soft hands to the cordon"
"lobbed up full on the off stump, Elgar drives it right back to Sarkar"
"full and angling away just a shade outside off, Elgar drives it straight to mid-on"
"pitched up and outside off, 121.7ks, Elgar stretches forward and eases a drive through mid-off. Make it six boundaries in six overs"
"good length and holds its line outside off, Markram does not go after it"
"back of a length and angling in at middle stump, patted to the left of mid-on for one"
"skiddy full ball on middle, Elgar jabs his bat down hastily and pokes an outside edge that wanders away to point"
"back of a length on the leg stump, worked away to forward short leg off the back foot"
"shortish and angling away outside off, Elgar gets on top of the bounce and times it handsomely through cover. First scoring shot for Elgar other than a boundary this morning"
"Rubel runs in hard, hits the deck harder. But Elgar easily evades this <strong>138ks bouncer</strong>"
"full and angling away outside off, Markram simply watches it through to the keeper"
"back of a length and slanting away further, ignored in the channel"
"back of a length and angling away outside off, ignored again. Got to get closer to off to make him play"
"too wide outside off again, left alone"
"full and holds its line outside off, no shot"
"too full and wide outside off, despite the change of angle, that rounds out an over of leaves"
"short and angling away outside off, dabbed to point"
"good length and jagging away outside off, no shot again"
"shot! Overpitched and outside off, Elgar crisply hits through the line. He punchily drives it to the left of mid-off. His driving has been delightful"
"banged in short on the leg stump, cramping Elgar for room. The batsman jumps off the ground and fends it away wide of short leg"
"back of a length and outside off, Markram stabs at it and <strong>thickly edges it</strong> in front of gully"
"back of a length on a fifth-stump line, Markram hoists his bat above his shoulder and lets it go"
"full and swerves back in after starting outside off from over the wicket, defended to the leg side"
"banged in short on off, Elgar rises with this rising delivery and pats it down square on the off side"
"shortish on the leg stump, turned away to square leg"
"shorter and outside off, Elgar gets on top of it and fends it off to backward point"
"menacing bouncer outside off, Elgar is up to the challenge. He watches it carefully before swaying his upper body out of the way"
"Mustafiz bangs it short, think it's the cutter, Elgar plays early and drops a leading edge in front of the bowler"
"back of a length and angling in on middle, run back down the pitch"
pitched up and angling into a forward-defensive back to the bowler
"back of a length and just a shade outside off, Markram hangs back and pats it to cover"
"back of a length and wider outside off, Markram uses the width and punches it nicely through cover-point for a double"
"back of a length and skidding into off stump, blocked to the leg side off the back foot"
Bangladesh's are bowlers spraying the ball all around the shop. This is darted short and really wide outside off. Markram extends his hands and flays it away to the cover boundary. Dismissive
"short and angling into the body, fended off to short leg"
"slower cutter, short and outside off, this is more a short-arm flap than a short-arm pull. Dragged over midwicket"
"full and angling away outside off, no shot"
"short and rising outside off, Markram jumps off the ground and fends it off to point with soft hands"
good length and nibbling away outside off - much closer to off - squares up Markram and <strong>whistles past the outside edge</strong>
"banged in short on middle, fended in front of short midwicket"
"good length and angling away outside off, 140ks, Elgar isn't too perturbed. Driven in the gap between point and cover"
"Rubel hurls a bouncer on the leg stump, Elgar ducks under it with no fuss"
shortish and outside off - sits up to be hit - Elgar swivels back and pulls it in the air over midwicket. Another loose ball - this one undoes Mustafiz's good work in the previous over
