"fullish outside off to start, shovelled towards midwicket for a single."
goes down leg for a wide. Loses his line. Good delivery to the right-hander
"better. On a length around off, Parthiv defends back"
"tidy again from Bhuvi. Fuller than a good length outside off, fourth-stump line. Blocked to mid-off"
"good single. Full and straight, flicked towards mid-on for a quick single. Nabi fails to pick up cleanly."
"good stuff. Brought third man up, and bowled a slow, straight legcutter. Skews off the outside half to short third man. Very game aware is Warner and the execution from Bhuvneshwar spot on"
"another legcutter on leg, clipped to square leg. A tidy over. Sunrisers' plan comes together in over 1."
"fires one in on middle and leg, clipped to midwicket"
"quick and straight, pushed to mid-on for a quick single. Good tight single from Parthiv"
lovely length. Simmons wants to tee off but the length isn't full enough. Pushed to cover
"that's the result of some wily bowling. The pressure was built and Simmons misses a slog. It's full and straight again, no spin. A wild swing from Simmons is missed by some distance. Goes through a big gap between bat and pad, and hits middle stump. I'm not sure how he missed the ball by that much, and on the inside edge. Understandable if he was beaten on the outside edge, playing for some turn"
"full outside off, defended towards cover"
"beaten on the outside edge. Another tidy over this. Flat and wide outside off, Rana misses the ball on the outside edge."
"good length delivery outside off, carved towards extra cover"
"that goes all the way. Shortish length outside off, there is some extra bounce but you can't afford to give Parthiv width. He gets underneath the length and nails his upper cut over point. Shot"
"better. Slower delivery outside off, pushed to mid-off for a run"
"finds the gap. That isn't great bowling. Good length delivery outside off, Rana taps the ball in the gap between short third man and backward point."
"131 kph, a short loopy bouncer goes over Rana's head. Wide called"
"lovely stroke from Rana. Fullish delivery outside off, Rana drills a straight drive. Knew Warner was wide at mid-off so he hit this a lot straighter"
"another slower delivery that is closer to off, played quietly to backward point"
"flat delivery outside off, flat-batted over the bowler's head for a run. Again, not full enough to hit. Credit to Nabi"
comes down the pitch. Nabi follows him. Off the pad. Skidding on with the arm
"flat, but slower on off. Pushed to point. Good bowling. Varying his pace effectively"
"fuller delivery outside off, pushed to cover this time"
"a flat, slow delivery outside off. Rana looks for a dab to third man but makes no connection. Superb start from Nabi"
"almost goes through. Flat and straight, the ball skids on and skews to deep square leg off the inside edge"
"gets a wicket off the first ball. Rana goes. The pressure has built steadily and a loose shot the result. A shortish length outside off, Rana picks the length early but doesn't account for the pace of the surface. It hurries onto him and his pull lobs to mid-off."
"<b>dropped</b>. Another dolly. What is happening? Short and wide outside off, an awful delivery. Parthiv can't keep his cut down either. Hits it straight to Vijay Shankar at point who puts his hands up for a reverse-cupped catch, but lets it through. Yikes, another one. Burst through his hands"
"on a length and straight, flicked away through midwicket"
"a slower ball on off, patted towards point."
"too straight goes Kaul, flicked through square leg for a run"
"full and straight again, pushed away towards mid-on for a quick run"
"flat and wide, Parthiv stays back and slaps a cut past cover. Warner at long-off cuts it off"
"flat and wide outside off, Parthiv stays low and drags a sweep over midwicket. Probably the wrong shot but picked his area and executed well"
"shortish on off, worked down to fine leg"
"flat down leg, clipped to square leg"
"shortish and straight, Rohit punches a drive towards cover"
"quick and flat again, clipped to square leg. Good finish by Nabi. He's done his job"
"Parthiv has chipped a catch to long-on. That isn't good batting. A slower delivery outside off, Parthiv just chips the ball down towards long-on. Many fielders wouldn't have come close to that, but Warner attacked the ball, got there and took a classy low catch. Mumbai struggling"
"a good bouncer. Short on off and middle, hurries Rohit who pulls the ball over midwicket. Not quite timed but got enough of that"
"another couple. 140 kph, full and wide outside off. Crashed through cover for two more"
"<b>another big appeal.</b> A bouncer on middle and leg, Rohit misses a pull. The ball ricochets towards cover off the helmet. Umpire Padmanabhan has no idea what he's doing. He takes a step towards the leg umpire, then bails out. Warner comes up to him and says weren't you going to ask the other umpire? The umpire says no. Just helmet it looks like, the right call but no confidence at all. Rohit beaten for pace"
"a slower ball on middle and leg, a mis-timed slog finds mid-on"
"full and straight, towards leg stump. Flicked through midwicket for a couple"
"flat and slow outside off, defended"
"full and straight, worked to midwicket."
"slow again through the air, a bit of spin. Clipped to midwicket. Another dot. Have to find the gaps. use your wrists"
"much better. Flat on off, Hardik opens the bat face to find a single to deep point."
punched towards deep cover from the back foot
"shortish delivery on middle and leg, worked to square leg for a single. Hardik wants two, the captain says nah. Hardik scurries back. A lovely spell of disciplined bowling from Nabi."
"flat delivery outside off, Hardik doesn't pick the legbreak. Beats the bat."
"fullish delivery outside off, drilled wide of long-off for a single. Better intent from Hardik"
"beautifully played. Short and wide outside off, played late, played off the face of the bat, down past short third man. Using the pace"
"short and straight, flicked away towards midwicket"
"a googly outside off, Hardik cuts through backward point for a couple. Nicely played"
"another googly, Hardik doesn't pick this. Misses his flick and is struck in front of middle and leg. Going down"
"full on off, blocked to cover"
"runs at the bowler but the length is shorter outside off, slashed to deep point for a run"
"fantastic effort from Hooda. A slower delivery outside off, ramped over the keeper. Hooda runs to his left from third man to save a run. Awesome stuff, saved one"
"138 kph, fullish on off, pushed to long-off"
"140 kph, a yorker on middle, clipped to midwicket. Takes it on the full"
a slower ball that is ill-directed. Drifts far too wide outside off. Wide called
"a good short delivery to end, aimed outside off. Left alone. Hardik wears a rueful smile."
"almost picks out deep square leg. Picks the length, not the variation. Reads it off the pitch, short on middle and leg. Pulled to deep square leg on the bounce"
"flat and wide, the legbreak. Beats the bat"
"flat outside off, another legbreak that rips past the outside edge"
"and one more. Flat and wide outside off, Hardik looks for a cut from the crease but the ball goes past"
"flat and wide, pushed to cover"
"deposits that over long-on's head. A slower ball outside off, Rohit gets down low and creams a swat over long-on. Fantastic stroke. A cross-batted shot, an indicator he wasn't quite picking Rashid"
"full delivery outside off, comes back in. Pushed to long-on"
"good length  on middle, nudged towards short fine leg for a run"
"good length outside off, hit to Henriques' left at cover. Rohit is sent back too late but his throw bounces over the stumps. <strong>Out with a direct hit</strong>"
"full and straight, pushed to long-on"
"a shortish slower ball outside off, dabbed towards cover"
