swings the first ball a bit into Imam who defends it from the middle
"stays back for the wider ball, this one doesn't swing and Imam gets a bit of bottom edge while cutting it"
on the pads this time and Imam is off the mark by tucking it away for two
"much straighter this time with some angle, he defends it with a straight bat"
"on length and outside off, Imam looks to punch off the back foot and gets a thick edge back to Bhuvneshwar"
"nice and tight on the stumps, no room to end the over and Imam defends it back again, just how he began the over"
"starts with a full delivery, Fakhar opens his arms and drives to find cover"
"on the leg stump now, looked a bit slower, Fakhar waits and nudges it to midwicket"
"142kmh, right on the middle stump on good length, Fakhar carefully defends it back"
"shorter and outside leg, he tries to get it away but takes it on the body"
"full toss, almost waist height and Fakhar bottom-edges it back without taking a chance. Bumrah just about gets away with it"
"straight length ball to end the over, he cautiously pushes it down to mid-on and it's a <strong>maiden</strong>"
"charges down and edges it to Dhoni, the stadium erupts! Imam danced down and Bhuvneshwar pitched it just short of length, with a tight line again, the ball rose on Imam as he swung the ball and kissed the outside edge to head to Dhoni"
"tight line outside off, no movement and Babar keeps his head down to defend on off"
"much straighter and tighter, good length again and another solid defence from Babar"
"misfield at point gets Babar off the mark. He got a hint of room and punched the ball square, and it went through the hands for one"
Fakhar stays back and punches the length ball into the cover
"straight, tight, on length, no other option but he stays still and defends it back"
"starts with a full delivery outside off, Babar jams his bat down to send it to point"
"142kmh, angles it in this time from wide of the crease, Babar covers his stumps and pushes it down to mid on"
"angling in a bit again from well outside off, hardly any room and it's punched to extra cover"
"touch wider and shorter, Babar cuts and finds backward point"
"bangs it in shorter and angles it in sharply, it's blocked by Babar close to himself"
really tight delivery to end the over - it's straight and Babar defends it back carefully
"Fakhar takes the chance after all that pressure and he skies a top-edge to midwicket! Short of length from Bhuvneshwar, not one to be pulled easily, Fakhar takes the risk, top-edges and it goes really high. Chahal goes a bit to his left and back from midwicket, the sun in his eyes and he just about holds on to it. Rohit waits and then holds his hands together with a beaming smile"
"a bit of inswing from outside off, Malik shoulders arms and lets it go"
"such tight lines, Malik hangs back and defends the ball into the covers"
"shapes it in again from outside off, Malik leans forward to drive and gets a thick edge to mid-on"
"taps the ball behind square on off with soft hands, Babar responds quickly and takes off for the risky single. I think he made it even if there was a direct hit"
goes on the back foot and defends the straight ball back
"straight delivery and a touch full, Malik drives with a straight bat but the mid on is straight enough to cut it easily"
"that will shake some nerves off. Full and wide from Bumrah, Malik leans forward confidently and creams it through the covers for the first boundary of the day. First error from the bowlers and he cashes in"
"full on leg this time, Malik flicks it nicely with the wrists and gets three this time as Chahal puts in the chase on the leg side"
"swing and a miss! On good length and tempting him with the room, he throws his hands at it and misses"
"straighter this time with the angle, he uses it to push it wide of mid on for one"
"tight line outside off to end the over, he waits back and defends"
"straight lines from Bhuvneshwar, Babar punches it down to mid on"
"just outside off, no room whatsoever, and he defends it into the off side again"
"touch too full, it's straight and Babar rolls his wrists over that one to drive it down the ground, straight enough to beat mid off and it's four"
gets room this time and what a beautiful shot that is. Waits for the ball to reach him and then punches it square to beat cover point and point. Lovely placement and timing
he doesn't get carried away. Defends this straighter ball close to himself
wants to punch it through off again but this one bounces a touch extra and just misses the outside edge
"length delivery angled in from wide of the crease, Malik defends it back"
"some room on offer, not much, he waits and then steers it to point"
"slower ball outside off, Malik taps it to cover and Babar does well to call for one quickly"
"angling in from outside off, the short length allows him time to run it down to third man"
"sharply angled in from back of length, it surprises Malik as it goes through him completely. Dhoni dives to his left and can't hold on to it either"
"tight lines from outside off with the angle again, Malik defends it back carefully"
"not much movement but it's the tight line again, defends it close to himself again"
goes a bit towards the off side and taps the ball to leg with soft hands and calls for one quickly before the ball reaches mid on
leans forward for the length ball outside off and blocks it Test-match style
"length delivery around off, he nudges it to the leg side but can't find the gap"
"on the fourth stump yet again, he blocks this one with a forward lean again"
"covers the line of the ball around off and stretches his arms forward, gets a thick edge to the leg side"
"starts well with a stifling line outside off, Babar haps it into the covers"
"he taps the length ball into the covers and looks at Malik who is alert to take off immediately, they make it in time as India miss a direct hit yet again"
"another touch-and-run strategy, this time Malik defends it where silly point stands and they run quick again"
"131kmh, slightly straighter and he pushes it back this time"
bit too full and he drives it nicely but cover point stops it at the edge of the circle
"shorter outside off, he cuts and finds backward point this time"
"length ball outside off, and he waits on the back foot to cut this square to point"
"tossed up right on off stump, and he mistimes a drive back to the bowler. Almost yorked himself with that big stride forward"
"good length on middle, and Babar backs away to make some room. Slaps a cut square to the fielder in the deep for another"
"full just outside off, and Malik comes forward to defend. Played to the off side"
"length ball on leg stump, and spinning into Malik. He uses the depth of the crease and flicks it to the leg side off his pads"
"flighted outside off, but lands on a length anyway. He moves towards the leg side, and then cuts this hard in front of square to end the over with a boundary!"
length ball angling in and that's been fended comfortably off the back foot
"full just outside off stump, and he prods forward to push a defensive shot towards the fielder at cover"
length ball angling in once again. He comes onto the front foot and blocks
"short outside off, but he drags this pull from outside the stumps and places it in front of square to the deep midwicket boundary. Chase for Bumrah in the deep, but he manages to pull the ball back"
"short outside off again, but not with a pace that would worry Malik. He stays on the back foot, and dabs a cut to third man for one"
"heavy ball, full on off, and that's been flicked off his toes between mid on and midwicket! No stopping that"
"slow and loopy on leg stump. Lands on a length, and he nudges it off his pads to square leg for one"
"good length on off, and spinning inwards. Babar backs away, and taps this to cover off the back foot"
"slightly fuller on off, and he caresses a drive to the fielder in the deep for a walking single"
"<b>maximum!</b> That's the first big shot of the day. Tosses it up on middle, and Malik charges down the ground and gets under the delivery. Swings across to the leg side, and the ball is deposited beyond the mid-wicket boundary"
"full on middle, and bunted past the bowler to long on for a single"
flighted full on middle and leg. Babar keeps his eyes on the ball and toe-ends a drive to mid off
"full outside off, but the width allows him to free his arms. Crunches a drive through the covers to Bumrah in the deep"
"full just outside off, and he defends with the angled bat. Played behind square to backward point"
"length ball just outside off, and he rides the bounce to tap this with the open face of the bat to point. Played with soft hands, and they scamper across for one"
"back of a length outside off, and fended off the back from near his chest. Intercepted by point before they could thing of pinching a single"
good length on off and angling in. Blocked off the back foot once again after shuffling across to cover his off stump
"offcutter, but short outside off. Babar waits for the ball to come to him, and then dabs this <b>really late</b> past MSD for another boundary!"
"full just outside off, and pushed off the front foot to extra cover"
"flighted just outside off, and he comes down the drive even before the ball can spin. Played to cover"
"full outside leg, but Babar clears his front leg to get his bat through the ball's line. Smacked back to Chahal"
"full on middle, but Babar uses his feet to meet this ball halfway down the pitch. Caressed down the ground for a single"
"full on leg stump, and Malik comes forward to defend. Hits his front leg, but impact's definitely outside the stumps"
"fuller on leg stump, and Malik takes a step forward to nudge this safely to the leg side and see the over out"
"length ball, but wide outside off. Babar uses his fast hands to cut this past point to the fielder at wide third man"
"length ball outside off, and he taps this with soft hands to the off side, and calls early for the single. They've crossed even before point can pick up the ball"
"fuller just outside off, and Babar walks across to the off side, and drives with the straight bat. Hardik picks the ball up sharply on his followthrough"
"good length on middle and off, and Babar stays on the back foot on this occasion. Nudged to the leg side with soft hands"
"length ball outside off, and he opens his bat's face to run this down to third man for a single"
"<b>Dhoni drops!</b> How rare is that. He tried to run this down to third man once again, but the ball was too close to his body and the tickle goes to MSD's right. Dhoni sticks his right hand out, and the ball sticks in his hand, but it bounces off his gloves as he tries to control his dive. Big chance gone down as the teams break for <b>drinks</b>"
"length ball on middle and leg, and that's tapped off the back foot towards the non-striker"
"full on middle and leg, and he raises his front leg to drive through the ball's line to long on"
"full outside off, and he stretches forward to meet the ball as close to the ground. Defended towards the off side"
"length ball on middle, and finishing up on leg. Babar goes onto the back foot, and taps this back towards Malik"
"full on middle, and Malik rocks back to find that extra second. Clips it off his pads towards the vacant leg-side region where there's deep backward square and deep midwicket manning the boundary"
"length ball on middle, and that's been nudged off his hips to squarel leg for a walking single"
"full and wide outside off, and he picks the length early to drive through the covers! Rayudu in the deep could've parried this back, but the ball ricochets off his off his body and runs into the ropes"
"full just outside off, and Babar tries to drive this towards the leg side. Played with the angled bat, but intercepted at midwicket"
"length ball outside off, and Babar dabs this fine to third man to rotate the strike"
"full just outside off, and he meets the ball on the front foot with the angled bat. Tapped to point for a quick run"
"full just outside off, and Babar is quick to bring his bat down. Wedges a shot to the fielder at point but <B>Hardik is on the ground!</b> Looks like he's got a cramp. The Pakistan batsmen are also checking up on him as the physio rushes out. Dry weather here that can sap the energy and water-content out of your body. Applause all around the ground as Hardik is taken off the field."
"good length outside off, and the offbreak is cut square to the fielder at cover point. That's the over"
"full on middle stump, and Malik slices this with the bat's open face to the off side"
"full on leg stump, and Malik flicks this off his toes past MSD's left to short fine leg"
"flighted and full on leg. It's tapped to the leg side as they go for the quick single. But MSD chases after it, and has a shy at the striker's stumps, but fails to get the direct hit. That was definitely out if it hit"
"full just outside off stump, and driven firmly off the front foot to cover. Stopped by the infielder"
"full on leg again, and that's been pushed off the front foot to short midwicket. No chance of a single here either"
flatter ball to end the over. Lands on a length on middle stump. Punched back past the non-striker to long on
"flighted full on middle, and Malik comfortably drives past the bowler to long on for one"
"easy pickings here. Full just outside off, and Babar meets the ball before it can spin into him. Caressed to long off"
"length ball on middle, and Malik tries to run this fine. But the ball hits the leading edge of his bat and lands near his toes"
"good length on off, and Malik rocks back to carve a shot past the off side. But the slice dribbles away to point"
"quicker ball, flat on leg stump. Malik flicks this off his hips to the substitute Malish Pandey at deep midwicket"
"length ball on leg stump, and tapped off his pads to the vacant square-leg region for a single"
"flighted leg break on middle stump, he defends it back"
gets some room and lets the ball turn away and steers it behind square on off for two
pushes the length ball with the turn to cover for a quick one
"tossed up on the legs, Malik offers a straight bat instead of flicking it and finds mid on"
"full on the middle stump now, he drives it down to long on for one"
"flighted on middle and leg, pushed down to long on easily for one more"
"tossed up around off, he pushes it back to the bowler"
"right through him and that's hit top of off! A classic delivery from Kuldeep to show how he deceives batsmen. The line was just a bit different from the first ball, it pitched on middle and Babar stepped down to flick it away with the turn, but it was a <b>wrong'un</b> and missed the outside edge by a distance, and goes on to hit the off stump. Dhoni is standing there looking at off stump, no need for a stumping. The replay also shows there was enough flight to make the batsman think for a mili-second, which made Babar step out and he paid the price"
starts with a leg-stump line and he sweeps it easily to get off the mark
some dip from Kuldeep after he tosses it up. Malik waits and drags it back
pulls the length shorter and Malik tucks it to midwicket off the back foot
"wrong'un from middle stump, Malik goes back and steers it to cover after it goes away from him"
"on length on off, it's clipped to leg with the turn"
goes back this time and nudges it to the leg side again
walks down this time and drives the length ball down but the marginal turn makes him get an inside edge onto his pad
"hint of room and he steers it into the covers, can't find the gap"
clips the ball with the turn towards mid on and midwicket does well to tumble to his left and save the run
a run off the over as Sarfraz helps the ball with the turn to deep midwicket
"nicely flighted on middle and leg, he pushes it to off with one"
"flighted again on middle and leg, Malik clips it to midwicket"
"shorter length, bit of room and Malik uses it cleverly to tap it late behind square"
"<strong>dropped at deep midwicket</strong>! Malik went for his second six against Kuldeep with a slog sweep, it went really high on the leg side and the sun isn't out anymore. But Bhuvneshwar over-ran the ball and misjudged it completely, and the ball landed right behind him"
goes back in the crease and punched it off the back foot to the off side
comes down the track and helps the ball to long on
"turning in a bit, he helps it to the leg side"
goes back for the shorter delivery on middle and tucks it away for one
"there comes the slingy and low action, it's wide outside off and Sarfraz misses the cut"
room offered again and he cuts it nicely this time for two towards deep point
"superb effort from Pandey at wide long-on! Sarfraz went for the aerial route for the full delivery, he was tempted and he tried to go wide of long on. But Pandey ran a fair bit to his right, right at the edge of the boundary, got both hands on the ball but was going to run over the rope. He did that too, but by throwing the ball inside just in time, and then came back inside the field of play to grab it again. Much tougher chance than the one Malik gave, and taken very well"
taps the fairly slow offbreak back to the bowler
"turning in from outside off, Malik leans forward and blocks"
"nicely flighted on middle this time, it's pushed back to Kuldeep"
"this one goes straight after pitching outside leg, Malik can only find midwicket this time"
goes on the back foot again to let the ball turn and he helps it to midwicket again
"the wrong'un is too short, Malik cuts off the back foot and DK throws himself to his left at cover point to save one more"
manages a single off the last ball by tucking it off the legs by going back again
"low full toss on off, pushed down to long on for one"
"there goes the edge when we speak of it, but it's towards short third man as he tried to flick it to leg and the ball hardly turned to get the outside edge"
"some room outside off, he taps it late behind square for one"
"keeps too low outside off as Asif cuts and misses, Dhoni hangs on to it"
stays back and pushes the ball into the cover from outside off
"<b>direct hit</b> from Rayudu, Malik is run out! Not a 100% effort to come back from Malik after he was refused the run. Asif tapped the ball behind square on off and Malik wanted the run and sprinted out, Asif didn't want it and Rayudu was on the ball in no time, he swooped down and darted in a direct hit at the non-striker's end and Malik wasn't stretching fully to make it back"
it turns in sharply from middle and Shadab clips it for one to leg
""
"wrong'un is too short again, he goes back and helps it to long off easily"
he goes on the back foot and defends it back after it turns
"pitched up and smashed for six down the ground! Doesn't matter if it's the legbreak or wrong'un, he reaches out towards the ball and hammers it well over long on with a clean hit. Pakistan really need some more of these"
goes back in the crease and nudges the ball to leg with the turn for one
"he's edged it to Dhoni and he's walking! Such an innocuous delivery from Jadhav, no turn whatsoever. Shortish and wide outside off, it goes straight after pitching, Asif cuts and manages only an outside edge right into Dhoni's gloves"
goes back and cuts the ball square
"<b>loud appeal</b> for lbw as this one comes in with the arm, gets him on the pad right in front of the stumps, but only after a thick inside edge"
""
blocks this straight delivery right under his head this time
"just outside off, he drives it into the covers and it's a <b>wicket maiden</b>"
goes back to let the ball turn from leg stump and helps it to midwicket
cramped for room again as he stays deep in the crease and just managed to find midwicket again
"this one turns in from middle, good length, and he pushes it back"
"some bounce with the turn this time, comes in again as Shadab pushes it back to Kuldeep again"
bit towards the off stump and Shadab opens up now to punch it to long off
"bit too full outside off, driven nicely wide of long off and they do well for two by the time Dhawan throws it back in"
full on the base of off stump. Defended towards mid off
full on middle stump on this occasion. Bunted back to the bowler off the front foot
"length ball outside off, but angling into the left-hander. Cut off the back foot to DK at deep point"
"full just outside off stump, and tapped off the front foot to short cover. They want a single, but choose not to take it"
"full on middle and leg, and that's been carefully fended off the front foot to Jadhav"
"too wide outside off, and the length ball has been slapped past the infield on the off side. Rayudu gives it a chase, and intercepts the ball way inside the boundary"
"full on off stump, and he muscies a drive to cover. Can't beat the infield"
"overpitched on off stump again, but the ball's too close to his toes for the bat to come down. Mistimed to mid off"
"length ball on leg stump, and he taps this with the bat's outside half to cover"
"very full, and very wide outside off. Tried to angle it in, but this one held it's line. Shadab tries to drive through cover, but fails to make any contact"
"full on off, but angling into his pads. Tries to flick it towards the leg side, but hits his front leg instead. The ball trickles away to midwicket"
